w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmr2_uH
42.8,1,2.2,18.8,11.6,37.6,0,0.5,14,35,0.175,0.03,2,7,0.07,0.05,0.1,0.34,1.5,1.2,3.2,2.5,20,23,3.9,3.8,1.1,1.6,0.26,1.3,11.3254821494212
14,5.8,10.6,16.4,12.8,12.4,0,0.51,14,9,0.14,0.03,2,24,0.175,0.01,0.1,0.31,0.6,0.9,4.7,4.5,13,25,2.8,1.5,4.3,1.2,0.33,1.9,11.3320739890492
16.4,5.8,5.8,15.2,4.4,50.8,0,0.5,14,25,0.175,0.03,2,32,0.175,0.1,0.1,0.34,0.5,3.1,2.8,2.8,2,22,1.2,3.4,3.9,1.5,0.46,1.4,11.3330027220396
14,11.8,2.2,11.6,5.6,14.8,0,0.51,14,4,0.07,0.03,2,31,0.105,0.09,0.1,0.46,0.3,0.5,2.4,1.4,20,27,0.4,2.4,1.7,3.8,0.24,1.3,11.334873455545
28.4,10.6,13,4.4,11.6,25.6,0,0.51,14,31,0.14,0.08,2,21,0.07,0.01,0.1,0.12,1.4,2.7,4.8,4.4,0,24,4.1,2.6,3.8,5,0.66,1.5,11.3379495189706
17.6,3.4,8.2,24.8,22.4,37.6,0,0.51,14,30,0.105,0.07,2,23,0.175,0.02,0.1,0.45,2.5,2.9,5,3.2,29,11,2.6,0.4,4.8,1.2,1.91,3,11.3398871787684
16.4,4.6,10.6,17.6,22.4,36.4,0,0.51,14,29,0.07,0.06,2,11,0.175,0.03,0.1,0.5,2.1,2,4.4,3.2,22,12,4.3,3.6,3.9,4.7,1.4,2.4,11.3420301970084
22.4,13,2.2,6.8,21.2,18.4,0,0.51,14,30,0.175,0.05,2,20,0.14,0.02,0.1,0.48,2.4,2,3.9,5,24,4,0.5,0.5,4.7,2.6,1.78,2.8,11.3555966335865
21.2,3.4,3.4,15.2,26,17.2,0,0.51,14,25,0.07,0.06,2,18,0.14,0.03,0.1,0.48,3,1.3,4.6,5,26,0,2.7,2.9,2.1,4.6,0.33,3.5,11.361026261745
11.6,8.2,8.2,18.8,12.8,23.2,0,0.5,14,16,0.105,0.05,2,34,0.07,0.04,0.1,0.26,0.7,1.9,4.1,4.9,0,8,2.6,0.5,1,0.7,0.45,3.4,11.3642015707973
20,11.8,2.2,9.2,20,49.6,0,0.5,14,14,0.175,0.08,2,26,0.175,0.04,0.1,0.3,2.2,1.6,3.7,4.6,10,30,4.3,4.7,3.8,3.3,1.09,3.6,11.3728761662028
16.4,11.8,3.4,9.2,10.4,16,0,0.51,14,35,0.07,0.01,2,13,0.035,0.01,0.1,0.05,1.1,1.6,3.7,5,13,13,0.5,2.1,1,0.8,0.75,2.9,11.3735242638376
20,3.4,7,18.8,9.2,50.8,0,0.5,14,23,0.14,0.04,2,23,0.105,0.01,0.1,0.36,0.6,0.6,4.8,3.4,22,18,3.4,4.2,2.7,1.3,0.14,1,11.3738805023617
39.2,3.4,5.8,4.4,14,41.2,0,0.5,14,35,0.175,0.02,2,6,0.07,0.03,0.1,0.18,1.2,4.5,3.8,3.3,24,4,0.3,2.6,4.2,2.4,0.95,1.6,11.374533458077
10.4,13,9.4,17.6,14,35.2,0,0.51,14,34,0.14,0.09,2,35,0.07,0.06,0.1,0.18,0.8,2.2,3.5,5,2,21,1.3,2,4.9,4,0.19,1.1,11.3757309620155
26,3.4,8.2,9.2,26,32.8,0,0.5,14,34,0.14,0.02,2,8,0.035,0.02,0.1,0.21,2.8,1.8,4.7,3.8,30,25,1.2,0.1,0.1,2.5,1.34,3.6,11.3777209155921
35.6,11.8,4.6,3.2,6.8,11.2,0,0.51,14,27,0.175,0.02,2,25,0.14,0.07,0.1,0.13,0.4,3.1,3.3,3.6,27,1,0.7,4.8,0.1,2.5,0.16,1.9,11.380448074978
23.6,10.6,4.6,5.6,11.6,17.2,0,0.5,14,23,0.07,0.04,2,19,0.105,0.02,0.1,0.3,1.5,0.6,2.9,3.4,27,13,1.2,1.3,1.3,4.7,0.53,1.9,11.3813938927073
42.8,5.8,4.6,3.2,4.4,42.4,0,0.5,14,27,0.07,0.03,2,22,0.035,0.03,0.1,0.32,0.5,3.2,2.9,4.7,27,4,4.7,3.1,2.7,2.7,0.43,1,11.3840594976238
26,2.2,11.8,22.4,5.6,53.2,0,0.5,14,30,0.14,0.08,2,19,0.14,0.01,0.1,0.32,0.3,0.6,3.4,4.1,12,22,4.7,2.4,4,1.8,0.21,2,11.3848738891836
11.6,7,11.8,26,24.8,49.6,0,0.51,14,24,0.175,0.04,2,32,0.175,0.1,0.1,0.41,2.6,1.7,4.9,3.8,9,22,4.8,0.3,2,3,0.15,3.6,11.3887276153823
20,2.2,10.6,24.8,24.8,7.6,0,0.51,14,32,0.175,0.07,2,29,0.105,0.1,0.1,0.2,1.4,1.5,4.4,4.7,22,9,3.7,1,4.2,2.5,1.31,3.4,11.4082873914758
27.2,10.6,8.2,4.4,11.6,11.2,0,0.5,14,35,0.14,0.07,2,10,0.14,0.01,0.1,0.49,0.9,4.3,4.2,2.1,9,24,3.8,4.1,3.3,0.2,0.7,2,11.4195028469755
16.4,4.6,7,17.6,9.2,30.4,0,0.5,14,22,0.175,0.08,2,29,0.035,0.03,0.1,0.34,0.8,1.9,3,4.1,25,8,1.6,2.8,1.2,1.6,0.42,2.7,11.4231330044781
17.6,3.4,5.8,21.2,20,7.6,0,0.5,14,31,0.175,0.03,2,19,0.07,0.03,0.1,0.04,0.9,3.6,4,4.1,9,4,3.6,1.8,3.3,1.4,0.85,2.8,11.4260174946115
23.6,2.2,13,24.8,17.6,43.6,0,0.5,14,20,0.175,0.06,2,33,0.175,0.05,0.1,0.08,2.2,1.2,4.4,3.9,20,19,0.9,0.3,0.6,4,0.16,3.1,11.4550972787803
15.2,4.6,5.8,23.6,23.6,25.6,0,0.5,14,29,0.105,0.06,2,33,0.175,0.08,0.1,0.15,2.7,3.6,4.8,3.5,9,5,1.5,0.2,4.7,1.1,1.47,3.3,11.4565913683472
30.8,3.4,3.4,6.8,17.6,29.2,0,0.51,14,35,0.105,0.01,2,34,0.14,0.01,0.1,0.44,1.9,1.7,3.5,2.8,14,12,2.6,2.1,4.4,4.2,0.52,2,11.4723286148625
16.4,7,11.8,12.8,6.8,42.4,0,0.51,14,33,0.175,0.09,2,16,0.14,0.08,0.1,0.12,0.4,3.9,4,3.7,3,15,1.5,1.7,2.6,3.6,0.17,1.9,11.4887976511118
45.2,3.4,10.6,3.2,10.4,20.8,0,0.51,14,29,0.175,0.03,2,10,0.175,0.05,0.1,0.36,1.2,3.2,2.9,4,29,8,1.2,0.6,1.2,1.2,0.53,1.1,11.4936338542763
28.4,11.8,13,4.4,10.4,22,0,0.51,14,24,0.105,0.08,2,31,0.175,0.09,0.1,0.28,0.5,0.8,4.8,3.9,30,24,2.1,4.9,2,4.5,0.29,3.1,11.5014287422751
11.6,11.8,4.6,17.6,14,22,0,0.5,14,33,0.105,0.1,2,18,0.105,0.1,0.1,0.01,1.9,2.5,4.7,2.5,7,28,3.1,0.5,2.3,3.2,0.13,2.2,11.5061950227732
18.8,10.6,7,8,6.8,31.6,0,0.5,14,25,0.105,0.02,2,18,0.14,0.09,0.1,0.24,0.7,1.7,3.1,4.5,27,18,4.5,4.9,4.2,4.6,0.27,2.9,11.5089048804259
24.8,11.8,7,5.6,20,36.4,0,0.51,14,30,0.14,0.01,2,30,0.175,0.09,0.1,0.21,1.4,1.2,3.6,4.5,5,26,4.9,2.6,4.9,2.1,0.83,3.2,11.5097424176205
16.4,11.8,3.4,11.6,24.8,30.4,0,0.51,14,31,0.035,0.03,2,17,0.14,0.04,0.1,0.27,2.6,3.7,4.7,4.1,0,18,1.2,2.8,4.9,4.4,2.37,3.2,11.51948096236
32,2.2,9.4,10.4,14,49.6,0,0.5,14,29,0.175,0.07,2,34,0.07,0.07,0.1,0.1,1.4,3.7,4.3,4.1,10,11,0.6,1.7,3.5,2,1.36,3.6,11.5328640630442
24.8,7,2.2,8,23.6,44.8,0,0.5,14,18,0.105,0.06,2,31,0.175,0.1,0.1,0.45,1.8,0.9,4.7,5,17,25,4.1,0.5,3.3,1.2,0.2,4,11.5336663359947
14,5.8,4.6,20,8,29.2,0,0.5,14,31,0.07,0.05,2,19,0.175,0.09,0.1,0.24,1,3.2,1.9,4,29,3,2.8,2.7,4.9,1,0.54,1,11.5353654631843
12.8,10.6,11.8,15.2,6.8,47.2,0,0.51,14,22,0.175,0.06,2,12,0.105,0.08,0.1,0.37,0.6,2.7,4.5,2.9,7,21,4.2,0.5,4.2,4.6,0.41,1.7,11.5354327922108
26,7,1,6.8,8,31.6,0,0.5,14,28,0.14,0.07,2,29,0.07,0.03,0.1,0.45,0.6,3.6,3.1,2.2,15,8,1.3,1.5,2,2.6,0.54,1.4,11.5397251533273
51.2,1,1,11.6,9.2,50.8,0,0.5,14,31,0.07,0.05,2,8,0.035,0.02,0.1,0.33,1,1.1,5,2.8,6,6,0.4,1,1.3,4,0.99,1.3,11.5468494703306
12.8,9.4,7,15.2,21.2,17.2,0,0.5,14,19,0.105,0.04,2,23,0.105,0.02,0.1,0.15,1.3,0.8,4.9,4.9,22,22,0.9,2.2,2.9,2.5,0.16,4.4,11.549281477147
16.4,11.8,9.4,10.4,26,50.8,0,0.51,14,34,0.175,0.08,2,25,0.07,0.01,0.1,0.14,1.7,2.5,4.1,4.8,9,23,3.4,3.7,2.7,1.1,1.13,3.9,11.5588500782478
34.4,5.8,7,4.4,10.4,38.8,0,0.51,14,34,0.105,0.04,2,23,0.105,0.03,0.1,0.38,0.8,4.6,3.1,3.8,22,2,4.1,1.4,4.7,2.6,0.1,2.6,11.560021495561
11.6,7,13,20,10.4,14.8,0,0.51,14,35,0.175,0.09,2,32,0.14,0.05,0.1,0.45,0.6,1.2,4.2,2.4,16,3,3.6,1.8,0.8,4.1,0.39,1,11.5648236310138
38,2.2,3.4,6.8,3.2,44.8,0,0.51,14,32,0.105,0.06,2,32,0.14,0.01,0.1,0.33,0.3,1.5,1.4,4.6,30,0,2,2.6,4.9,4.9,0.24,1.3,11.5682238722833
21.2,3.4,2.2,18.8,5.6,38.8,0,0.5,14,33,0.07,0.03,2,26,0.035,0.01,0.1,0.15,0.7,2.2,1.8,4.9,2,15,3.7,1.1,1.3,0.2,0.22,1.5,11.5757667885821
45.2,1,9.4,12.8,14,41.2,0,0.51,14,35,0.105,0.03,2,18,0.175,0.1,0.1,0.28,1.4,3.4,4.9,4.6,28,6,4.7,4.9,1.5,2,1.27,2.5,11.5861179515793
15.2,5.8,3.4,20,14,37.6,0,0.51,14,29,0.175,0.07,2,12,0.07,0.05,0.1,0.24,1.8,1.4,5,4.1,17,12,1.2,1.6,3.3,0.9,0.82,2.1,11.5865946626828
21.2,3.4,8.2,16.4,5.6,43.6,0,0.5,14,21,0.14,0.01,2,31,0.07,0.07,0.1,0.35,0.6,1,3.2,3.4,28,17,3.8,1.2,1.2,4.8,0.34,1.4,11.5899464087949
21.2,5.8,11.8,9.2,16.4,41.2,0,0.5,14,21,0.07,0.05,2,32,0.07,0.02,0.1,0.5,1.7,2.3,4,2.4,0,2,2.1,1.6,2.1,1.7,0.46,1.3,11.5935300421919
20,4.6,5.8,10.4,22.4,11.2,0,0.51,14,18,0.175,0.07,2,33,0.105,0.07,0.1,0.02,1.1,2,4.7,4.3,29,27,3.4,3.4,1.2,0.2,1.06,3.8,11.5982957811215
28.4,2.2,9.4,11.6,24.8,40,0,0.51,14,26,0.14,0.09,2,10,0.07,0.02,0.1,0.47,1.9,2.2,4.3,4.9,3,20,3.2,2.2,2.5,1.1,1.41,4.1,11.6011467423768
33.2,8.2,13,4.4,10.4,50.8,0,0.51,14,13,0.175,0.01,2,13,0.14,0.09,0.1,0.19,0.4,0.4,4.8,4.9,22,2,2.7,4.1,4.9,4.2,0.39,3,11.6024134510822
15.2,5.8,5.8,14,14,5.2,0,0.51,14,25,0.105,0.01,2,8,0.14,0.03,0.1,0.15,1,1.2,4,3.3,0,23,1.5,2.3,2.6,3.4,0.75,2.4,11.6073096543448
24.8,2.2,10.6,20,6.8,40,0,0.51,14,32,0.105,0.1,2,17,0.175,0.02,0.1,0.33,0.3,0.3,2.1,5,23,17,3.4,0.5,1.1,3.4,0.13,1.1,11.6082262418457
16.4,8.2,1,14,5.6,35.2,0,0.51,14,9,0.175,0.1,2,17,0.07,0.03,0.1,0.39,0.4,1,2.2,3.6,13,30,2.6,1.3,4.4,1.5,0.34,1.6,11.608398259733
17.6,7,13,10.4,20,18.4,0,0.51,14,10,0.105,0.09,2,25,0.175,0.01,0.1,0.07,2.7,1.2,4.9,2.6,25,24,3.2,2.3,0.4,4.2,0.33,1.3,11.6133103285928
11.6,10.6,13,18.8,24.8,44.8,0,0.5,14,24,0.07,0.04,2,17,0.035,0.01,0.1,0.23,2.3,2,4.9,4.1,0,23,2.3,0.6,2.2,0.2,1.83,4,11.6174780137809
20,3.4,5.8,17.6,14,22,0,0.5,14,35,0.105,0.02,2,27,0.035,0.03,0.1,0.26,1.5,3.6,4.4,2.7,2,5,2.8,0.6,0.9,2.7,1.35,2.1,11.629941173756
24.8,10.6,10.6,5.6,12.8,36.4,0,0.51,14,33,0.175,0.1,2,28,0.14,0.01,0.1,0.4,1.3,3.5,4.6,1.8,29,12,0.2,4,1.7,0.9,0.91,1.6,11.6352218233377
9.2,10.6,13,23.6,21.2,23.2,0,0.51,14,18,0.175,0.07,2,27,0.035,0.03,0.1,0.17,1.2,1.9,5,3.7,20,30,3.1,4.6,1.1,4.8,0.76,3.3,11.6380822134835
17.6,13,4.6,9.2,9.2,52,0,0.51,14,31,0.14,0.08,2,17,0.14,0.09,0.1,0.18,1,1.4,4.3,4.5,4,2,3.6,3.2,0.6,3.9,0.46,1.6,11.6416095987442
21.2,3.4,9.4,17.6,9.2,50.8,0,0.5,14,34,0.105,0.01,2,18,0.175,0.07,0.1,0.33,0.8,2.3,4.3,3.5,21,27,1.4,0.9,2.6,3.9,0.12,2.3,11.6432340175143
44,1,8.2,12.8,9.2,7.6,0,0.5,14,24,0.14,0.06,2,14,0.175,0.02,0.1,0.46,0.6,2.6,4.2,4.6,8,7,0.2,0.7,0.1,0.3,0.16,4.1,11.6642410091996
12.8,8.2,9.4,17.6,26,13.6,0,0.51,14,24,0.105,0.03,2,11,0.175,0.02,0.1,0.43,3.1,1.9,4.3,4.4,26,30,2.2,2.8,0.8,4.4,0.11,4.1,11.6817426831498
51.2,1,4.6,8,17.6,49.6,0,0.5,14,28,0.105,0.08,2,23,0.07,0.04,0.1,0.42,1.1,0.7,4.4,4.9,4,21,2.1,0.3,3.8,2.9,0.42,4.2,11.6824542482827
41.6,1,8.2,21.2,9.2,28,0,0.5,14,19,0.14,0.04,2,17,0.105,0.01,0.1,0.31,0.8,1.5,4.7,2.9,9,26,0.3,4.3,4.4,2.7,0.2,2.8,11.688193140506
26,2.2,4.6,14,26,8.8,0,0.5,14,34,0.105,0.06,2,26,0.105,0.06,0.1,0.41,2.8,3,4.3,4.8,12,7,3.6,3.3,4.2,0.1,1.9,3.6,11.6899040342819
46.4,1,4.6,16.4,6.8,50.8,0,0.51,14,11,0.105,0.1,2,34,0.175,0.1,0.1,0.38,0.8,0.5,2.5,3.3,0,27,1.7,2.3,2.9,2.6,0.1,1.7,11.6923378114092
18.8,3.4,9.4,22.4,21.2,49.6,0,0.5,14,17,0.105,0.04,2,27,0.175,0.06,0.1,0.3,1.3,1.7,4.9,4.1,30,26,3.4,4.4,1.6,3.8,0.32,3.7,11.6945320055229
22.4,4.6,3.4,9.2,11.6,19.6,0,0.51,14,29,0.105,0.07,2,12,0.175,0.02,0.1,0.36,0.9,1.6,4.7,2.8,18,23,1.8,3.9,1.6,2.6,0.32,1.8,11.7034066668301
15.2,4.6,4.6,26,20,16,0,0.5,14,32,0.035,0.02,2,28,0.175,0.08,0.1,0.05,2.4,1.1,4.1,5,24,22,3.9,4,2.1,0.6,0.77,3.1,11.7038214569227
24.8,3.4,13,9.2,8,11.2,0,0.5,14,19,0.14,0.02,2,10,0.14,0.09,0.1,0.23,1,0.7,1.9,3.3,29,10,3.4,2.9,0.6,0.1,0.27,1.8,11.7050943569788
16.4,4.6,2.2,24.8,9.2,30.4,0,0.5,14,20,0.105,0.01,2,24,0.14,0.08,0.1,0.48,1,1.4,3.6,2.3,22,0,0.1,4.4,3.9,3.8,0.38,1.7,11.7054293134536
24.8,10.6,2.2,6.8,20,43.6,0,0.5,14,27,0.07,0.01,2,18,0.105,0.08,0.1,0.25,1.3,1.9,5,3.6,19,30,4.6,3.1,0.3,0.6,1.23,1.2,11.7077457596607
18.8,3.4,3.4,21.2,6.8,6.4,0,0.51,14,24,0.14,0.07,2,8,0.07,0.02,0.1,0.21,0.8,2.1,3.8,3.5,29,5,2.2,5,1.6,1.7,0.76,2.2,11.7113442280296
14,5.8,7,18.8,5.6,6.4,0,0.51,14,13,0.14,0.01,2,24,0.14,0.08,0.1,0.41,0.5,0.3,3.1,3.6,15,1,0.4,1.4,2.5,2.9,0.12,2.1,11.71644706048
20,4.6,7,12.8,23.6,47.2,0,0.5,14,20,0.105,0.07,2,34,0.175,0.09,0.1,0.43,2.3,1.6,4,4,15,12,1.2,0.5,2.1,1.3,0.57,3.9,11.7264254329086
26,2.2,13,21.2,16.4,52,0,0.5,14,26,0.105,0.1,2,33,0.105,0.05,0.1,0.33,1.9,2.8,3.9,3.7,23,10,3,0.6,2.2,0.1,1.83,1.1,11.7335305696023
20,7,5.8,10.4,24.8,52,0,0.5,14,28,0.14,0.08,2,33,0.105,0.09,0.1,0.32,2.1,3.3,4.6,4.4,6,1,4.1,3,0.5,2.7,1.76,3,11.7357546300159
46.4,1,11.8,12.8,9.2,48.4,0,0.5,14,18,0.175,0.05,2,19,0.105,0.06,0.1,0.49,0.5,1.3,5,4.6,23,26,0.9,1.7,4.3,4.6,0.38,2.6,11.7426889638627
23.6,3.4,9.4,10.4,14,37.6,0,0.51,14,17,0.175,0.1,2,21,0.14,0.03,0.1,0.37,0.9,2.1,2.5,4.4,15,14,2.8,4.5,3.8,3.1,0.54,1.8,11.7432165263958
51.2,1,2.2,6.8,18.8,10,0,0.5,14,23,0.14,0.08,2,10,0.07,0.02,0.1,0.21,2.3,1.6,4.7,2.2,15,11,3.3,3.9,0.9,4.4,0.98,1.2,11.7465986819922
45.2,2.2,1,5.6,17.6,30.4,0,0.51,14,9,0.105,0.07,2,27,0.07,0.04,0.1,0.35,1.5,0.5,4.5,1.5,22,8,1.4,3.6,0.2,3.8,0.49,1.3,11.7510285249385
22.4,13,9.4,5.6,5.6,11.2,0,0.51,14,18,0.175,0.08,2,22,0.105,0.02,0.1,0.45,0.5,0.5,1.9,3.2,18,24,2.3,2.8,4.4,2,0.2,1.5,11.7516684222675
14,8.2,13,16.4,15.2,46,0,0.5,14,17,0.07,0.07,2,28,0.07,0.06,0.1,0.27,1.8,2.1,4.3,2.3,6,9,1.7,2.7,1,0.7,1.76,1.1,11.7548102783279
15.2,5.8,4.6,18.8,3.2,40,0,0.5,14,20,0.07,0.02,2,17,0.14,0.03,0.1,0.4,0.2,2.3,1.7,4.5,3,26,4,3.3,2.8,1.8,0.16,1,11.755625813626
14,5.8,11.8,17.6,23.6,8.8,0,0.51,14,34,0.105,0.09,2,22,0.105,0.06,0.1,0.35,2.2,4,5,4.7,17,13,0.2,2.5,4.5,1.8,1.15,3.4,11.7599764094893
10.4,13,5.8,20,16.4,19.6,0,0.5,14,26,0.175,0.01,2,7,0.14,0.07,0.1,0.14,1.5,0.5,4.4,4.1,23,8,4.9,3.3,3.2,4,0.16,2,11.7620496145798
23.6,10.6,4.6,6.8,20,53.2,0,0.51,14,26,0.175,0.03,2,14,0.07,0.03,0.1,0.26,1.4,0.9,4.5,3.7,8,10,4.6,4.6,3.8,3.4,0.72,2.3,11.7637065417974
26,2.2,7,20,16.4,53.2,0,0.51,14,32,0.105,0.08,2,12,0.105,0.03,0.1,0.24,1.3,3.7,4.9,3.4,1,2,3.4,3.5,4.4,3,0.52,2.3,11.7668751353383
12.8,8.2,5.8,18.8,6.8,40,0,0.51,14,33,0.105,0.06,2,13,0.105,0.1,0.1,0.43,0.8,0.6,3.1,2.8,8,25,3.4,1.6,4.8,1.2,0.56,2.3,11.767347653159
20,3.4,10.6,21.2,9.2,52,0,0.5,14,35,0.14,0.03,2,31,0.035,0.02,0.1,0.46,0.5,0.9,4.1,3.7,14,26,4.5,2,0.8,4.2,0.33,2.5,11.7738943607929
44,2.2,5.8,4.4,5.6,12.4,0,0.5,14,11,0.14,0.07,2,10,0.07,0.03,0.1,0.33,0.6,0.2,3,5,16,20,0.2,0.5,3.4,4.2,0.13,1.6,11.7739179521152
23.6,2.2,8.2,20,21.2,7.6,0,0.51,14,24,0.14,0.07,2,32,0.175,0.1,0.1,0.49,2.8,1.6,5,3.7,4,19,3.1,4.9,2.3,3.2,0.39,1.6,11.7760721171588
23.6,2.2,8.2,26,24.8,38.8,0,0.51,14,32,0.07,0.02,2,15,0.14,0.02,0.1,0.43,2.5,1.6,4.5,4,2,24,1.2,2.1,1.1,3.1,0.91,3,11.7762642876726
26,2.2,8.2,14,8,10,0,0.5,14,28,0.07,0.07,2,32,0.14,0.09,0.1,0.28,0.4,0.7,2.3,2.4,24,17,1.3,3.8,1,4.6,0.16,1.2,11.778897052899
15.2,5.8,7,17.6,17.6,26.8,0,0.51,14,33,0.14,0.02,2,28,0.14,0.05,0.1,0.25,2,3.5,4.9,4.8,13,25,0.6,3.2,2.6,0.7,0.99,3.6,11.7872050817707
28.4,8.2,9.4,20,6.8,26.8,0,0.51,14,32,0.175,0.06,2,17,0.07,0.03,0.1,0.28,0.8,4.2,3.2,4.1,9,16,1,4.6,0.3,0.3,0.58,1.8,11.7873822897894
33.2,5.8,4.6,4.4,10.4,22,0,0.5,14,9,0.14,0.03,2,31,0.14,0.03,0.1,0.45,0.6,0.4,3.2,2.9,5,19,2.7,2.5,3.6,1.7,0.23,2,11.7884169483888
28.4,2.2,1,21.2,11.6,13.6,0,0.5,14,29,0.105,0.09,2,8,0.175,0.1,0.1,0.44,0.7,3.6,5,4.4,11,25,4.7,4.2,0.2,3.3,0.28,3.2,11.7905923823447
24.8,13,7,5.6,14,38.8,0,0.51,14,17,0.07,0.06,2,14,0.175,0.04,0.1,0.37,1.1,1.7,3.2,4.4,16,25,4.5,2.9,4.3,2.6,1.05,1.1,11.8042502868499
47.6,1,2.2,20,6.8,52,0,0.51,14,21,0.175,0.05,2,10,0.175,0.08,0.1,0.44,0.5,2.4,4.5,3.4,6,1,0.5,0.4,1.8,1.3,0.12,1.8,11.8103960159877
23.6,4.6,5.8,10.4,15.2,53.2,0,0.51,14,22,0.105,0.03,2,9,0.14,0.05,0.1,0.21,1.7,1.8,3,4.9,1,4,0.8,3.2,2,1.9,1.63,1.6,11.8109545257668
10.4,9.4,11.8,23.6,9.2,29.2,0,0.5,14,19,0.175,0.03,2,25,0.175,0.01,0.1,0.27,1,0.4,3.8,3.7,28,21,3.1,2.2,3.4,2.2,0.27,2.8,11.8125868007779
22.4,13,2.2,8,18.8,49.6,0,0.5,14,18,0.14,0.01,2,32,0.175,0.06,0.1,0.33,2.3,1.7,4.3,3.9,10,1,1.7,2.6,1.5,4.6,0.16,1.8,11.8146447288463
36.8,3.4,9.4,4.4,5.6,4,0,0.51,14,34,0.175,0.02,2,29,0.07,0.04,0.1,0.22,0.3,3.2,4,1.4,29,7,2.2,4.8,0.8,1.2,0.2,1.2,11.8318247116678
14,13,2.2,12.8,4.4,30.4,0,0.51,14,17,0.175,0.01,2,9,0.14,0.1,0.1,0.5,0.5,0.4,2.1,4.3,8,18,1.7,3.5,4.6,3.7,0.23,1.5,11.8367780196252
16.4,11.8,11.8,10.4,20,38.8,0,0.5,14,32,0.105,0.05,2,22,0.035,0.02,0.1,0.38,2.3,2.8,4.6,1.8,5,14,1.9,2.4,4.2,3.4,1.77,1.7,11.8634054631181
17.6,11.8,13,8,5.6,8.8,0,0.51,14,18,0.14,0.02,2,31,0.07,0.01,0.1,0.03,0.6,1.6,2.7,2.3,24,15,2.6,1.8,4.7,2.4,0.49,1.9,11.8710836790284
46.4,1,8.2,9.2,14,19.6,0,0.51,14,31,0.07,0.02,2,14,0.035,0.01,0.1,0.13,1.1,1.9,2.7,4.9,1,14,1.2,0.8,2.6,4.5,0.95,1.7,11.8792800317952
34.4,7,10.6,4.4,11.6,41.2,0,0.5,14,28,0.175,0.02,2,29,0.175,0.04,0.1,0.21,1.4,3,3,3.5,15,27,2,3.8,2.7,3.3,1.04,2,11.8824498884903
12.8,9.4,5.8,17.6,16.4,38.8,0,0.5,14,34,0.07,0.04,2,29,0.14,0.09,0.1,0.45,1,3.2,4.6,2.6,15,29,0.9,1.5,4.5,2.3,0.67,2.5,11.8957400281701
23.6,2.2,10.6,23.6,11.6,25.6,0,0.51,14,31,0.035,0.02,2,9,0.07,0.02,0.1,0.15,1.1,2.1,2.4,4.1,14,19,3,4.6,4.3,0.6,0.73,1.6,11.895967809085
29.6,9.4,11.8,4.4,8,13.6,0,0.51,14,29,0.07,0.01,2,19,0.14,0.04,0.1,0.16,0.9,0.8,3,4.4,0,10,4.6,1.9,0.7,4.5,0.71,1.6,11.9061962079147
10.4,11.8,10.6,20,12.8,25.6,0,0.5,14,13,0.175,0.02,2,29,0.175,0.02,0.1,0.01,0.8,0.7,5,4.8,16,16,2.5,0.3,4.5,2.1,0.47,4.4,11.9203394063934
16.4,9.4,3.4,10.4,10.4,6.4,0,0.51,14,31,0.14,0.03,2,29,0.105,0.03,0.1,0.47,1.2,1.2,2.8,3.2,15,29,3.4,0.7,0.1,4.3,1.04,2.1,11.9385875105387
17.6,13,8.2,8,26,4,0,0.51,14,12,0.07,0.05,2,19,0.105,0.08,0.1,0.36,2,1.4,4.8,4.7,4,27,3.1,4.6,4,2.2,0.13,4.3,11.9412184242375
42.8,2.2,5.8,5.6,16.4,52,0,0.51,14,34,0.175,0.06,2,24,0.07,0.03,0.1,0.21,1.5,2.5,3.9,3.9,19,29,2.9,4,3,1.5,0.36,1.3,11.9425213363056
48.8,1,13,10.4,8,34,0,0.51,14,18,0.175,0.09,2,14,0.14,0.03,0.1,0.41,0.6,1.1,3.9,3.8,28,1,1.7,3,2.5,4.3,0.38,3,11.942632090307
24.8,9.4,13,5.6,21.2,11.2,0,0.5,14,35,0.035,0.02,2,35,0.175,0.02,0.1,0.46,1.4,3.1,5,1.7,20,8,4.2,2.8,1.4,4.4,0.1,1.6,11.9437275198419
15.2,5.8,9.4,17.6,15.2,30.4,0,0.51,14,17,0.14,0.06,2,18,0.105,0.01,0.1,0.33,1.3,2.1,4,2.3,2,4,3,3.2,0.8,3.8,1.14,1.2,11.9450408032831
15.2,7,3.4,21.2,24.8,50.8,0,0.5,14,35,0.14,0.07,2,28,0.105,0.05,0.1,0.49,1.2,3.8,4.4,5,19,7,0.4,2.2,2.1,3.7,0.53,3.7,11.9488398288162
23.6,2.2,3.4,26,11.6,13.6,0,0.51,14,23,0.175,0.09,2,29,0.14,0.05,0.1,0.23,1.4,1.4,4.2,2.1,28,21,4.2,2.7,0.1,2.8,0.54,1.8,11.9516886999775
28.4,4.6,11.8,6.8,26,48.4,0,0.5,14,35,0.175,0.04,2,13,0.07,0.01,0.1,0.04,1.6,3.9,5,3.4,30,2,1.4,0.7,4.2,0.5,1.24,3.1,11.9533209725336
