w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lmr1_uH
9.2,8.2,5.8,18.8,4.4,40,0,0.51,14,28,0.07,0.03,2,35,0.14,0.08,0.1,0.28,0.4,2.6,1.3,3.8,28,9,4.5,1.7,0.7,4.9,0.17,1.2,8.46465408257636
17.6,10.6,13,5.6,26,11.2,0,0.51,14,29,0.175,0.09,2,16,0.14,0.04,0.1,0.24,3.3,2.6,4.9,4.3,11,10,2.1,3.9,3.1,2,2.07,3.3,8.46482096642548
21.2,2.2,7,12.8,17.6,41.2,0,0.5,14,27,0.07,0.02,2,9,0.14,0.09,0.1,0.32,1.6,3.4,4.3,3,2,7,4.7,3.2,0.5,4.4,1.58,1.4,8.47081180270921
21.2,5.8,3.4,5.6,23.6,25.6,0,0.51,14,32,0.14,0.08,2,35,0.175,0.04,0.1,0.25,2.1,4.2,4.2,4.1,22,11,2.8,0.8,3.6,0.1,0.43,2.9,8.47231668370821
30.8,1,5.8,14,4.4,6.4,0,0.5,14,28,0.07,0.01,2,6,0.07,0.03,0.1,0.34,0.3,2.7,1.3,1.5,24,5,1.6,1.2,1.8,2.1,0.18,1,8.47231724378544
18.8,2.2,7,21.2,6.8,36.4,0,0.5,14,33,0.105,0.05,2,27,0.07,0.05,0.1,0.46,0.5,3.2,5,1.7,8,10,3.9,0.9,3.2,3.3,0.13,1.2,8.48380952056876
16.4,2.2,4.6,23.6,6.8,6.4,0,0.5,14,9,0.14,0.08,2,10,0.175,0.09,0.1,0.39,0.3,1.2,3.3,3.1,22,12,4.1,4.2,2.1,3,0.15,2.4,8.48885489630556
8,8.2,4.6,26,6.8,43.6,0,0.5,14,30,0.07,0.03,2,8,0.14,0.01,0.1,0.43,0.6,0.8,4.5,1.7,2,23,0.8,4,1.3,2.5,0.4,1.5,8.49488730541103
23.6,2.2,5.8,8,24.8,24.4,0,0.51,14,34,0.07,0.07,2,26,0.14,0.05,0.1,0.36,1.2,2.2,4.7,3.7,11,23,2.4,2,4.4,2.8,0.38,3.5,8.49635819362911
9.2,9.4,8.2,14,9.2,12.4,0,0.5,14,28,0.035,0.03,2,13,0.175,0.03,0.1,0.41,0.7,1.4,2.2,2.4,19,6,1.3,1.7,1.8,0.7,0.6,2,8.50236443077151
16.4,5.8,4.6,8,22.4,16,0,0.51,14,35,0.105,0.09,2,30,0.035,0.01,0.1,0.08,2.5,0.6,4.3,3.1,18,20,2.5,3.4,3.6,4.3,0.38,2.9,8.51828787923398
9.2,7,10.6,20,22.4,16,0,0.51,14,33,0.105,0.05,2,32,0.035,0.02,0.1,0,2.4,3,5,3.3,29,29,4.4,0.3,0.4,2,0.11,2.4,8.51959818438117
39.2,9.4,9.4,2,3.2,11.2,0,0.51,14,32,0.07,0.01,2,11,0.14,0.02,0.1,0.26,0.3,1.5,2,4.7,22,21,2.6,1.5,2.2,1.7,0.28,1.1,8.5288863188486
14,3.4,2.2,24.8,22.4,20.8,0,0.51,14,17,0.14,0.1,2,31,0.14,0.07,0.1,0.27,2.3,2.2,4.9,4.6,1,17,2.1,4.2,2.9,1.3,0.88,3.3,8.52964543826598
11.6,4.6,9.4,16.4,15.2,5.2,0,0.5,14,29,0.175,0.09,2,23,0.175,0.05,0.1,0.44,1.5,3.4,2.8,2.4,14,24,0.6,1.4,2.6,4,1.12,2.2,8.52993271393918
10.4,8.2,5.8,15.2,12.8,47.2,0,0.51,14,12,0.175,0.09,2,26,0.14,0.1,0.1,0.26,1.4,1.4,4.1,3.5,17,15,0.2,3.7,0.7,0.2,0.58,1.1,8.54718598596645
9.2,8.2,2.2,21.2,12.8,11.2,0,0.5,14,24,0.105,0.1,2,16,0.07,0.02,0.1,0.22,0.8,2.8,3,4.7,29,4,2.2,2.3,1.8,1,0.59,2.9,8.55121698142298
17.6,2.2,9.4,18.8,22.4,28,0,0.5,14,23,0.14,0.02,2,13,0.14,0.1,0.1,0.19,2.1,1.7,4.9,2.8,27,18,3.3,2.4,4.1,1.4,0.4,2.2,8.56575958562981
32,1,3.4,12.8,14,19.6,0,0.51,14,22,0.175,0.05,2,19,0.07,0.04,0.1,0.41,1.7,2,4.1,4.6,5,12,1.8,2.8,3.9,3.4,0.55,3.6,8.56678346839293
12.8,4.6,7,15.2,12.8,20.8,0,0.51,14,25,0.14,0.06,2,21,0.07,0.06,0.1,0.27,1.6,1.7,3.9,3.9,14,9,1.7,3.2,4.5,0.6,0.72,2.8,8.57146973412022
24.8,3.4,7,5.6,6.8,32.8,0,0.51,14,31,0.14,0.03,2,6,0.105,0.07,0.1,0.47,0.7,4,2.7,1.4,12,25,3.8,2.8,3.1,4.7,0.69,1.1,8.57474342315227
33.2,2.2,8.2,4.4,4.4,30.4,0,0.5,14,32,0.105,0.1,2,34,0.14,0.03,0.1,0.3,0.3,1.4,1.8,2.9,14,3,4.7,1,2.3,3.9,0.17,1.6,8.58349238695275
45.2,1,7,4.4,12.8,34,0,0.5,14,21,0.105,0.04,2,32,0.105,0.08,0.1,0.35,1.4,1,3.3,4.4,9,2,3.9,2.7,1.2,3,0.98,1.2,8.59348091921402
14,9.4,4.6,8,3.2,19.6,0,0.5,14,32,0.105,0.03,2,18,0.14,0.02,0.1,0.27,0.2,0.3,1.8,4.7,25,7,1.3,3.3,3.3,0.2,0.1,1.1,8.59742076668813
24.8,5.8,1,4.4,3.2,19.6,0,0.51,14,30,0.105,0.06,2,10,0.105,0.02,0.1,0.31,0.4,3.7,1.5,4.9,24,23,0.3,1.5,2.6,0.4,0.11,1.1,8.60977091484888
11.6,8.2,1,16.4,5.6,50.8,0,0.51,14,17,0.175,0.06,2,29,0.14,0.08,0.1,0.15,0.7,2.2,1.4,2.5,29,5,3.6,0.2,0.7,3.5,0.48,1.2,8.61593393977284
10.4,5.8,11.8,21.2,21.2,41.2,0,0.5,14,10,0.14,0.04,2,34,0.175,0.08,0.1,0.12,2.8,0.6,5,2.4,12,7,1.4,2.5,1.1,2,0.12,2.3,8.61685202012601
48.8,1,2.2,3.2,17.6,17.2,0,0.5,14,25,0.175,0.1,2,20,0.14,0.04,0.1,0.4,1.7,1.4,4.8,4.5,7,15,1.9,4,0.2,5,0.83,3,8.62141480738652
12.8,4.6,3.4,20,15.2,29.2,0,0.51,14,35,0.07,0.05,2,26,0.07,0.07,0.1,0.18,1.6,4.4,3.7,4.4,21,9,5,4.4,1.3,0.4,0.33,2.2,8.62157940861581
21.2,3.4,1,9.2,10.4,20.8,0,0.51,14,20,0.14,0.07,2,16,0.105,0.09,0.1,0.13,0.9,2.3,3.6,3.1,26,10,1.4,3.7,0.2,4.2,0.76,1.4,8.62495511836152
27.2,3.4,4.6,4.4,9.2,17.2,0,0.51,14,31,0.035,0.03,2,26,0.175,0.08,0.1,0.5,0.8,1.5,2.9,2.8,17,30,3,2.7,1.3,2.1,0.65,2.1,8.62543185519815
10.4,13,13,10.4,26,4,0,0.51,14,34,0.175,0.01,2,9,0.07,0.06,0.1,0.2,2,3.5,4.9,3.5,0,28,4.4,4.4,2.8,1.1,1.13,3.4,8.63771772321859
18.8,2.2,8.2,17.6,9.2,35.2,0,0.5,14,26,0.14,0.08,2,35,0.175,0.09,0.1,0.18,0.4,3.1,3.4,3,10,9,3.5,1.4,3.2,4.7,0.39,1.9,8.64388663178407
11.6,10.6,11.8,10.4,4.4,35.2,0,0.51,14,11,0.105,0.02,2,27,0.14,0.06,0.1,0.39,0.4,1.4,2.1,1.8,8,23,4.8,0.7,1.8,1,0.18,1.5,8.64632926039281
50,1,5.8,3.2,15.2,28,0,0.51,14,31,0.14,0.07,2,17,0.07,0.07,0.1,0.38,1.6,1.5,4.8,4.9,6,17,4,3.7,0.5,0.8,0.48,1.4,8.64975776458055
8,13,5.8,16.4,6.8,29.2,0,0.5,14,27,0.175,0.08,2,20,0.105,0.05,0.1,0.24,0.6,0.9,2.6,4.7,6,18,3.2,0.6,2,0.8,0.47,1.6,8.65034852566449
11.6,7,11.8,12.8,5.6,22,0,0.51,14,30,0.175,0.08,2,30,0.14,0.04,0.1,0.42,0.4,3.8,2.8,4.1,9,22,1.6,4,0.9,2.1,0.1,2.6,8.65329473221509
10.4,8.2,11.8,12.8,16.4,20.8,0,0.51,14,30,0.14,0.04,2,31,0.14,0.06,0.1,0.33,1.5,3,4,4,14,29,3.1,1.8,2.6,1.4,0.97,3.4,8.6580411347782
18.8,2.2,7,18.8,10.4,23.2,0,0.51,14,16,0.105,0.03,2,21,0.175,0.1,0.1,0.28,1.3,1.6,3.5,2.4,8,10,3.9,4.7,4,4.7,0.93,2,8.66192930169003
11.6,7,4.6,16.4,22.4,38.8,0,0.5,14,34,0.105,0.03,2,24,0.105,0.02,0.1,0.18,1.7,4.5,5,3.2,25,5,1.9,3.1,2.4,2.9,0.73,2.9,8.66869785646455
18.8,3.4,7,8,17.6,7.6,0,0.51,14,29,0.035,0.01,2,12,0.105,0.01,0.1,0.29,1,2.7,4.1,4,11,9,1.5,1.2,3.9,2.2,0.36,1.6,8.67555668583367
15.2,8.2,11.8,8,12.8,40,0,0.5,14,31,0.175,0.07,2,35,0.105,0.03,0.1,0.11,0.8,1,3.7,2.1,29,24,1.8,3,2.2,4.8,0.19,1.2,8.6902224019877
33.2,4.6,8.2,3.2,16.4,44.8,0,0.51,14,25,0.14,0.03,2,16,0.175,0.08,0.1,0.43,1.2,2.6,4.8,4.2,9,9,2.3,4.5,5,3.5,0.9,3.4,8.69503509942779
11.6,11.8,2.2,15.2,21.2,52,0,0.5,14,34,0.175,0.09,2,10,0.14,0.01,0.1,0.48,2.7,1.7,4.8,4.9,29,29,1,3.1,2.8,0.9,0.89,4.1,8.69537837835326
10.4,4.6,11.8,23.6,24.8,16,0,0.5,14,20,0.175,0.04,2,34,0.105,0.1,0.1,0.17,2.4,2.1,4.6,5,23,4,4.8,2.3,5,4.9,1.32,3.5,8.6956446157062
9.2,5.8,13,24.8,17.6,46,0,0.51,14,20,0.14,0.08,2,11,0.105,0.02,0.1,0.45,1.6,1.8,5,1.3,8,16,3.3,0.2,3.9,4.4,0.98,1,8.70747609628061
22.4,4.6,13,5.6,21.2,28,0,0.51,14,8,0.175,0.1,2,21,0.07,0.01,0.1,0.25,2.6,1,4.4,3.1,19,14,2.5,0.9,4.2,4.3,0.35,2.9,8.71095842243575
22.4,13,10.6,4.4,15.2,48.4,0,0.51,14,25,0.105,0.1,2,15,0.105,0.02,0.1,0.25,1.5,1,4.8,4.2,9,27,1.4,2.6,2.6,4.3,0.76,3.3,8.71235381278218
32,1,1,24.8,8,26.8,0,0.5,14,25,0.105,0.07,2,23,0.175,0.07,0.1,0.46,0.5,3,4,3.3,18,9,2.5,1.5,1,4,0.14,1.6,8.72098849442486
14,4.6,13,12.8,16.4,18.4,0,0.5,14,31,0.175,0.02,2,27,0.07,0.02,0.1,0.08,2,1.9,4.7,5,24,14,2.9,4.4,2,2.2,1.66,2.1,8.72388740114901
14,8.2,11.8,9.2,18.8,35.2,0,0.5,14,27,0.175,0.07,2,27,0.105,0.01,0.1,0.31,2.2,2.9,4.6,4.6,16,12,1.9,2.4,4.2,3,0.53,1.3,8.72687246534724
15.2,5.8,7,9.2,3.2,19.6,0,0.51,14,25,0.105,0.03,2,34,0.07,0.07,0.1,0.49,0.3,3.3,1.8,3.4,16,29,1.1,0.9,1.1,4.9,0.11,1.3,8.73048364572737
15.2,8.2,2.2,8,5.6,17.2,0,0.5,14,19,0.07,0.03,2,16,0.175,0.01,0.1,0.37,0.4,0.4,2.8,2.1,14,5,4.3,4.8,1,3.4,0.1,1.9,8.73219566105921
9.2,11.8,11.8,15.2,4.4,49.6,0,0.51,14,25,0.105,0.09,2,8,0.175,0.08,0.1,0.22,0.5,2.4,2.6,2,27,10,1.5,1.3,0.8,3.2,0.25,1.2,8.73290702433073
9.2,8.2,7,18.8,6.8,30.4,0,0.51,14,14,0.175,0.07,2,21,0.07,0.02,0.1,0.35,0.7,1.7,4,2.9,26,14,3.9,0.7,2.4,1.9,0.37,1.1,8.73740255075258
34.4,4.6,10.6,3.2,12.8,42.4,0,0.51,14,27,0.105,0.1,2,17,0.14,0.06,0.1,0.18,1.1,0.3,3.2,2.4,12,5,3.4,4.9,1.2,0.9,0.11,1.6,8.73972936873716
18.8,2.2,11.8,12.8,24.8,12.4,0,0.51,14,30,0.14,0.03,2,8,0.105,0.09,0.1,0.2,2,1,4.6,3.4,12,24,0.2,4.7,3.4,4,0.11,2.9,8.74137185681889
18.8,2.2,11.8,12.8,24.8,12.4,0,0.51,14,30,0.14,0.03,2,8,0.105,0.09,0.1,0.2,2,1,4.6,3.4,12,24,0.2,4.7,3.4,4,0.11,2.9,8.74137185681889
16.4,9.4,13,6.8,15.2,32.8,0,0.51,14,33,0.14,0.08,2,23,0.07,0.03,0.1,0.47,1.8,2.7,3.4,4.2,1,19,3.6,2.4,3.4,4.3,0.24,1.4,8.74474925720921
9.2,10.6,9.4,15.2,11.6,30.4,0,0.5,14,15,0.105,0.02,2,28,0.175,0.08,0.1,0.3,1.4,0.8,4.5,3.4,27,29,1.7,2,1.2,1.8,0.64,2.9,8.75377819306244
17.6,8.2,13,6.8,18.8,34,0,0.5,14,23,0.105,0.02,2,6,0.14,0.1,0.1,0.49,2.3,2.7,4.9,3,17,17,1.1,2.9,3.7,1.7,1.77,1.1,8.75632067219133
11.6,9.4,8.2,10.4,4.4,20.8,0,0.5,14,19,0.14,0.06,2,14,0.175,0.1,0.1,0.27,0.4,1.3,2.1,2.2,21,29,4.9,3.1,1.4,2.4,0.39,1.3,8.75984057969683
11.6,4.6,13,21.2,10.4,43.6,0,0.5,14,35,0.105,0.06,2,19,0.105,0.04,0.1,0.38,1.2,1.5,3.9,4,15,1,3.5,4.8,3,0.4,0.69,2.9,8.75984791337104
12.8,11.8,2.2,11.6,17.6,34,0,0.5,14,35,0.175,0.05,2,28,0.105,0.01,0.1,0.33,2,2.4,3.6,2.1,30,13,3.5,2.1,2.6,4.8,0.1,1.7,8.76145688313473
11.6,8.2,8.2,11.6,18.8,12.4,0,0.5,14,34,0.175,0.08,2,16,0.035,0.03,0.1,0.27,2,1.9,4.8,2.9,21,18,0.5,0.1,0.6,4.7,1.33,2.5,8.76594956626822
18.8,8.2,1,6.8,10.4,18.4,0,0.5,14,17,0.175,0.1,2,33,0.175,0.1,0.1,0.38,0.5,1.1,4.4,4.8,2,27,2.5,3.3,2.8,1,0.35,4,8.76815913927076
11.6,7,5.8,14,21.2,23.2,0,0.5,14,35,0.175,0.07,2,23,0.07,0.01,0.1,0.3,1.3,2.8,5,4.8,2,10,4.1,3.4,4.9,4.4,0.9,2,8.77163975449835
14,8.2,2.2,10.4,14,26.8,0,0.5,14,34,0.07,0.06,2,18,0.105,0.05,0.1,0.26,0.8,2.8,2.6,3.6,28,11,3,1.4,3.6,1.7,0.19,2.1,8.78004125160162
32,7,7,3.2,11.6,43.6,0,0.5,14,29,0.07,0.02,2,10,0.105,0.02,0.1,0.35,1.1,2.4,5,4.9,8,30,2.6,4,3.4,3.2,0.84,3.9,8.78294680361641
15.2,11.8,4.6,6.8,15.2,19.6,0,0.51,14,24,0.175,0.08,2,19,0.14,0.09,0.1,0.49,1.3,0.9,4.2,2.4,6,14,5,3,1.1,0.7,0.58,1.3,8.78460892815161
9.2,7,10.6,22.4,22.4,43.6,0,0.51,14,34,0.14,0.01,2,11,0.07,0.07,0.1,0.3,2,2.2,4.2,3.5,13,10,4.7,4.7,0.8,4.8,1.21,2.6,8.79059881423826
22.4,3.4,11.8,6.8,21.2,31.6,0,0.5,14,32,0.175,0.03,2,22,0.14,0.05,0.1,0.37,2.6,0.7,4.7,3.3,10,30,2.5,1.7,4.7,5,0.26,3.2,8.7960619200232
21.2,2.2,4.6,11.6,15.2,16,0,0.51,14,19,0.14,0.07,2,35,0.035,0.01,0.1,0.5,1.9,2,4.6,4.6,28,10,1.2,4.8,1.3,3.2,0.19,1.3,8.79812340352287
10.4,10.6,2.2,18.8,23.6,11.2,0,0.5,14,29,0.105,0.04,2,28,0.07,0.03,0.1,0.23,1.4,2,4.8,4.9,22,0,0.6,3.1,4.4,0.5,0.3,4.2,8.79905271070721
12.8,3.4,8.2,26,6.8,53.2,0,0.5,14,12,0.105,0.1,2,18,0.14,0.06,0.1,0.24,0.3,0.5,2.6,3.7,12,28,4.1,4.2,0.1,2.7,0.27,1.1,8.79916033168775
17.6,5.8,2.2,8,14,18.4,0,0.51,14,25,0.175,0.03,2,25,0.14,0.02,0.1,0.5,0.7,1.8,4.7,4,27,12,1.7,2.7,3.8,0.9,0.34,3,8.7999994016844
32,1,11.8,15.2,4.4,7.6,0,0.5,14,19,0.035,0.01,2,33,0.175,0.07,0.1,0.25,0.5,0.8,2.2,4.5,11,27,1.1,0.3,5,3.1,0.49,1.9,8.80216332188265
29.6,10.6,3.4,3.2,8,37.6,0,0.5,14,11,0.035,0.01,2,10,0.07,0.05,0.1,0.37,0.9,1.4,3.4,4.8,27,9,2.4,2.4,1.3,3.1,0.8,2.1,8.80458604216419
14,4.6,9.4,15.2,8,49.6,0,0.51,14,18,0.105,0.07,2,22,0.175,0.01,0.1,0.35,1,1.6,2.1,2.1,24,6,1.5,1.1,3.2,0.4,0.74,1.6,8.80490365990111
8,11.8,8.2,18.8,8,43.6,0,0.5,14,15,0.14,0.03,2,24,0.175,0.02,0.1,0.26,0.7,0.4,4,2.3,16,26,1.1,3.2,3,4.7,0.32,1.9,8.80528361006725
15.2,3.4,5.8,17.6,24.8,29.2,0,0.51,14,30,0.105,0.03,2,11,0.175,0.02,0.1,0.12,2.2,2.4,5,4.6,11,14,5,4.3,3.1,0.3,0.77,4,8.80912346172987
12.8,4.6,4.6,17.6,4.4,31.6,0,0.51,14,35,0.105,0.04,2,32,0.14,0.07,0.1,0.42,0.5,0.3,2.8,2.7,5,3,4.9,3.7,1.8,4.5,0.21,1.2,8.81136678907008
9.2,7,11.8,21.2,20,37.6,0,0.5,14,28,0.175,0.06,2,34,0.105,0.02,0.1,0.46,1.1,2.9,4.5,4.3,3,9,2.1,4.8,1.4,2.3,0.35,1.9,8.8167635816837
27.2,2.2,13,5.6,17.6,7.6,0,0.5,14,23,0.07,0.06,2,7,0.035,0.03,0.1,0.25,1.4,0.5,4.7,3.1,14,6,2.5,2.5,4.4,0.3,0.2,1.6,8.81716040254592
34.4,1,11.8,12.8,5.6,36.4,0,0.5,14,28,0.105,0.05,2,11,0.14,0.08,0.1,0.25,0.7,0.3,1.6,4.9,22,10,3.2,3,3.9,0.8,0.21,1.1,8.81995172189357
15.2,10.6,3.4,8,4.4,50.8,0,0.51,14,11,0.14,0.08,2,15,0.105,0.06,0.1,0.18,0.5,1.3,1.9,2.5,15,10,3.3,1.5,4.4,1.8,0.19,1.3,8.83201261565244
20,11.8,3.4,5.6,11.6,44.8,0,0.51,14,33,0.175,0.07,2,3,0.105,0.09,0.1,0.36,1.1,3.3,3.3,1.1,9,1,2.9,4.8,3.6,3.3,0.15,1,8.8346224348143
14,3.4,8.2,21.2,14,18.4,0,0.5,14,34,0.14,0.09,2,14,0.175,0.06,0.1,0.34,1.7,3.7,3.6,4.6,18,17,4.6,1.5,0.5,4,0.9,3.5,8.83496139623878
10.4,5.8,4.6,22.4,12.8,23.2,0,0.51,14,32,0.175,0.09,2,24,0.105,0.01,0.1,0.27,1.5,2.1,4.9,4.1,20,27,3.7,4.1,0.9,4.8,1.3,2.6,8.84254101905631
15.2,11.8,13,6.8,5.6,19.6,0,0.5,14,25,0.035,0.02,2,35,0.14,0.05,0.1,0.05,0.7,1,3.2,2.7,14,20,4,0.3,1.8,0.7,0.21,1.1,8.84576622614678
10.4,5.8,4.6,18.8,3.2,14.8,0,0.5,14,13,0.175,0.06,2,29,0.105,0.07,0.1,0.41,0.4,1,1.3,4.9,7,14,2.8,0.4,0.8,4.1,0.17,1.1,8.85035053830631
11.6,13,8.2,10.4,15.2,35.2,0,0.5,14,24,0.175,0.07,2,23,0.105,0.1,0.1,0.46,1.4,1.8,2.5,2.9,10,18,2,3.8,0.7,2.3,0.26,2.1,8.86740823414668
22.4,1,8.2,17.6,11.6,50.8,0,0.5,14,4,0.175,0.09,2,10,0.105,0.01,0.1,0.31,0.6,0.5,5,3.5,14,22,3.3,0.4,0.8,1.7,0.2,1.8,8.86769695328355
21.2,5.8,9.4,5.6,10.4,25.6,0,0.51,14,28,0.07,0.02,2,29,0.175,0.07,0.1,0.12,0.8,3.5,2.1,3,22,30,1.4,4.8,0.6,1.6,0.26,2,8.86769695328355
24.8,4.6,11.8,5.6,26,50.8,0,0.51,14,35,0.07,0.05,2,30,0.105,0.08,0.1,0.34,2.9,2.2,4.7,4.3,12,17,3.5,3.8,3.2,4.7,0.91,3.2,8.86876444166727
12.8,3.4,5.8,23.6,5.6,17.2,0,0.5,14,35,0.175,0.02,2,35,0.14,0.07,0.1,0.46,0.3,3.4,1.5,5,11,0,0.8,2.4,2.6,0.1,0.25,1.2,8.86919722972046
9.2,11.8,7,14,3.2,23.2,0,0.5,14,28,0.14,0.09,2,35,0.105,0.1,0.1,0.2,0.4,0.7,1.1,2,25,26,1.4,1.4,2.2,1.1,0.3,1,8.87613816042962
29.6,1,11.8,17.6,14,26.8,0,0.51,14,32,0.105,0.01,2,17,0.105,0.08,0.1,0.4,1.3,4.2,4,3.4,15,19,0.7,4.1,3,0.1,0.9,2.8,8.87842199987554
14,5.8,9.4,9.2,12.8,8.8,0,0.5,14,21,0.175,0.04,2,11,0.14,0.05,0.1,0.23,0.9,1.7,5,4.6,24,28,1.3,0.3,4.1,3.8,0.62,2,8.88252642094114
17.6,3.4,3.4,11.6,14,12.4,0,0.51,14,23,0.105,0.05,2,21,0.175,0.07,0.1,0.08,1.5,3,3.6,4.8,3,28,2,2.9,0.7,2.9,1.11,1.7,8.88391027038314
16.4,10.6,13,6.8,12.8,38.8,0,0.5,14,28,0.14,0.1,2,20,0.14,0.01,0.1,0.28,1.4,1.9,4.2,4.8,23,26,3.7,0.5,4.1,3.2,0.86,4,8.88868120994023
12.8,4.6,10.6,14,17.6,5.2,0,0.5,14,34,0.14,0.05,2,9,0.14,0.02,0.1,0.16,1.9,1.2,3.6,4.2,11,5,3,4,0.8,1,0.17,1.8,8.89139171743248
40.4,1,11.8,6.8,11.6,49.6,0,0.5,14,30,0.175,0.03,2,15,0.035,0.02,0.1,0.2,0.5,0.8,3.2,4.7,16,28,0.4,4.9,3.1,2.5,0.41,2,8.89232167466091
12.8,4.6,3.4,22.4,5.6,43.6,0,0.51,14,28,0.105,0.01,2,21,0.105,0.06,0.1,0.36,0.6,3.6,1.8,3.3,30,16,4.5,0.6,4.7,0.1,0.52,1.4,8.89492716776478
18.8,13,10.6,5.6,18.8,37.6,0,0.5,14,15,0.14,0.06,2,9,0.175,0.06,0.1,0.18,1.6,0.9,3.7,3.7,17,19,1.1,2.9,3.6,4.3,0.44,3.4,8.89543725569571
20,2.2,8.2,15.2,14,31.6,0,0.51,14,20,0.175,0.08,2,21,0.175,0.01,0.1,0.22,1.1,2,3.6,3.2,13,30,5,4.5,3.8,0.4,0.72,2.8,8.89610636175959
12.8,4.6,9.4,15.2,12.8,10,0,0.5,14,29,0.07,0.01,2,11,0.07,0.07,0.1,0.46,0.7,3.7,4.1,3.7,19,0,2,1.6,0.8,5,0.22,2.1,8.89812428984591
52.4,3.4,5.8,2,5.6,46,0,0.51,14,32,0.105,0.08,2,20,0.105,0.04,0.1,0.33,0.6,4.1,2.6,4.9,12,7,0.5,4.1,4.4,3.1,0.44,2.2,8.89825158169228
33.2,4.6,9.4,3.2,15.2,19.6,0,0.51,14,29,0.07,0.05,2,10,0.07,0.06,0.1,0.18,2,2.3,4.5,2.4,19,26,5,0.1,3,1.9,0.36,1.2,8.89946572695115
21.2,7,5.8,5.6,18.8,31.6,0,0.51,14,24,0.14,0.08,2,32,0.105,0.05,0.1,0.09,2,2,5,3.9,22,26,2.3,2.8,0.8,1.7,1.84,3.4,8.90292253695347
17.6,5.8,3.4,8,18.8,20.8,0,0.51,14,9,0.105,0.04,2,28,0.105,0.1,0.1,0.35,2.3,1,3.4,3.5,6,0,4.8,2.7,3,2.1,0.79,2.9,8.90708458413103
38,1,4.6,11.6,5.6,42.4,0,0.51,14,28,0.14,0.01,2,24,0.175,0.06,0.1,0.2,0.5,2.1,4,2.9,25,18,1.2,2.3,1.5,3.8,0.47,1.2,8.90750560203772
21.2,4.6,7,6.8,12.8,48.4,0,0.5,14,20,0.14,0.07,2,22,0.14,0.05,0.1,0.42,0.8,0.6,2.3,4.1,29,21,3.3,1.1,1.3,0.1,0.41,1.9,8.90975204304979
50,4.6,13,2,8,41.2,0,0.5,14,4,0.07,0.02,2,25,0.14,0.03,0.1,0.26,0.7,0.4,4.1,4.4,26,29,3.1,0.9,2,2.3,0.12,3.2,8.91289495361739
9.2,7,8.2,22.4,22.4,10,0,0.51,14,27,0.07,0.02,2,15,0.14,0.04,0.1,0.25,2.5,3,4.3,5,25,24,0.9,5,0.3,1.7,2.39,3.3,8.91708757507326
15.2,7,9.4,9.2,22.4,36.4,0,0.51,14,24,0.14,0.03,2,21,0.14,0.02,0.1,0.12,2.2,2.4,3.6,4.8,16,23,0.8,4.4,2.8,0.4,1.61,3.2,8.91880263809938
11.6,4.6,13,20,5.6,13.6,0,0.51,14,16,0.175,0.09,2,20,0.175,0.04,0.1,0.19,0.5,1.6,3.3,3.7,7,17,0.8,0.2,1.5,1.5,0.3,1.6,8.9227408887142
17.6,2.2,3.4,24.8,15.2,22,0,0.51,14,16,0.07,0.05,2,20,0.14,0.09,0.1,0.35,1.2,0.5,4.4,4.1,8,2,3.7,4,3.1,0.7,0.24,1.2,8.92524339796637
12.8,4.6,8.2,17.6,6.8,25.6,0,0.5,14,11,0.035,0.01,2,31,0.175,0.05,0.1,0.41,0.5,1,4.5,3.9,12,23,2.6,3.9,3.1,3,0.29,1.4,8.92550556306737
15.2,5.8,13,9.2,18.8,34,0,0.51,14,17,0.175,0.03,2,29,0.105,0.03,0.1,0.08,0.9,1.1,4.5,3.2,30,9,3.3,4.4,4.7,3.6,0.63,2.5,8.93324208680729
17.6,4.6,1,12.8,12.8,31.6,0,0.5,14,18,0.105,0.04,2,13,0.105,0.09,0.1,0.24,1.5,1.6,4.4,4.8,5,27,0.7,4.7,4,3.2,0.98,1.6,8.93364372062349
14,9.4,11.8,8,10.4,16,0,0.5,14,35,0.14,0.09,2,9,0.14,0.03,0.1,0.29,0.7,1.4,4,3.5,19,13,3.2,2.7,2.1,1.3,0.1,1.8,8.93396838294742
8,10.6,13,20,12.8,34,0,0.5,14,30,0.14,0.01,2,14,0.14,0.06,0.1,0.46,1.3,1.7,3.3,2.5,11,1,0.6,0.7,2,2.4,1.23,2.3,8.93646924005908
17.6,2.2,8.2,20,18.8,14.8,0,0.5,14,17,0.175,0.01,2,21,0.175,0.04,0.1,0.42,0.9,1.9,4.3,4.4,22,22,4.4,0.3,0.2,2.2,0.51,4.1,8.9367924775044
9.2,13,5.8,12.8,11.6,6.4,0,0.5,14,11,0.105,0.06,2,12,0.175,0.03,0.1,0.5,0.8,1.3,2.8,3.1,3,17,1.3,4.6,2.8,2.6,0.75,2.6,8.9422412569416
12.8,8.2,7,10.4,6.8,28,0,0.51,14,30,0.105,0.09,2,12,0.14,0.08,0.1,0.34,0.6,0.9,3.5,3.6,28,3,1.6,1.7,3.4,5,0.2,1.8,8.94490903422293
