w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Coreloss_W
18.8,8.2,10.6,12.8,17.6,19.6,0.0,0.5,14.0,29.0,0.14,0.06,2.0,31.0,0.035,0.01,0.1,0.41,1.6,0.7,3.6,3.5,15.0,17.0,1.4,3.2,2.6,2.7,0.62,1.9,1.37881
29.6,11.8,1.0,3.2,9.2,17.2,0.0,0.5,14.0,35.0,0.175,0.02,2.0,33.0,0.14,0.07,0.1,0.44,1.1,1.7,3.0,3.3,13.0,24.0,2.0,3.7,4.7,0.6,0.46,2.6,5.11999
45.2,2.2,4.6,23.6,23.6,18.4,0.0,0.51,14.0,13.0,0.14,0.07,2.0,25.0,0.14,0.06,0.1,0.43,2.8,1.5,4.2,4.9,19.0,10.0,1.4,2.9,2.2,4.9,0.31,4.1,1.18452
17.6,5.8,11.8,17.6,12.8,13.6,0.0,0.5,14.0,31.0,0.035,0.03,2.0,14.0,0.14,0.06,0.1,0.21,1.5,3.8,4.7,2.5,16.0,4.0,3.0,0.1,4.1,3.2,0.97,2.0,1.28699
29.6,7.0,7.0,26.0,5.6,42.4,0.0,0.5,14.0,33.0,0.14,0.05,2.0,8.0,0.07,0.03,0.1,0.42,0.6,3.8,3.3,3.6,24.0,6.0,2.0,3.2,2.1,3.2,0.44,1.0,0.00073519
45.2,9.4,4.6,3.2,10.4,16.0,0.0,0.5,14.0,28.0,0.14,0.04,2.0,13.0,0.07,0.01,0.1,0.24,1.1,1.6,4.0,3.6,25.0,26.0,1.2,3.4,2.1,4.6,0.75,2.7,1.32258
26.0,9.4,8.2,15.2,8.0,30.4,0.0,0.51,14.0,23.0,0.07,0.04,2.0,30.0,0.07,0.02,0.1,0.11,0.5,3.1,4.1,3.1,24.0,4.0,3.3,1.4,0.9,3.2,0.49,1.1,0.000861048
30.8,11.8,7.0,21.2,5.6,34.0,0.0,0.51,14.0,12.0,0.175,0.07,2.0,22.0,0.035,0.03,0.1,0.05,0.3,0.8,3.5,4.3,26.0,17.0,4.7,2.2,3.6,3.4,0.13,1.2,0.000476119
17.6,10.6,11.8,21.2,16.4,14.8,0.0,0.51,14.0,27.0,0.105,0.06,2.0,13.0,0.14,0.02,0.1,0.37,2.0,3.5,3.8,5.0,11.0,1.0,4.5,4.9,4.4,3.1,0.78,3.1,0.000915253
34.4,2.2,5.8,24.8,12.8,12.4,0.0,0.5,14.0,32.0,0.105,0.03,2.0,31.0,0.14,0.06,0.1,0.5,1.0,2.9,4.7,2.1,8.0,23.0,2.9,3.7,2.2,4.3,0.47,1.4,0.000955865
34.4,2.2,5.8,24.8,12.8,12.4,0.0,0.5,14.0,32.0,0.105,0.03,2.0,31.0,0.14,0.06,0.1,0.5,1.0,2.9,4.7,2.1,8.0,23.0,2.9,3.7,2.2,4.3,0.47,1.4,0.000955865
34.4,2.2,5.8,24.8,12.8,12.4,0.0,0.5,14.0,32.0,0.105,0.03,2.0,31.0,0.14,0.06,0.1,0.5,1.0,2.9,4.7,2.1,8.0,23.0,2.9,3.7,2.2,4.3,0.47,1.4,0.000955865
23.6,13.0,9.4,5.6,3.2,20.8,0.0,0.51,14.0,30.0,0.105,0.06,2.0,23.0,0.105,0.06,0.1,0.45,0.4,3.5,1.8,2.2,15.0,6.0,2.7,4.8,3.1,4.9,0.12,1.3,1.94027
29.6,3.4,7.0,11.6,24.8,47.2,0.0,0.5,14.0,15.0,0.14,0.04,2.0,28.0,0.14,0.08,0.1,0.29,3.1,1.4,5.0,5.0,14.0,20.0,2.1,4.4,1.3,4.1,0.63,4.5,2.70439
46.4,7.0,4.6,12.8,5.6,4.0,0.0,0.51,14.0,10.0,0.105,0.06,2.0,19.0,0.07,0.01,0.1,0.46,0.4,0.4,2.8,2.6,29.0,5.0,1.9,2.6,3.5,4.6,0.31,1.0,0.0002241
23.6,8.2,9.4,10.4,15.2,43.6,0.0,0.5,14.0,24.0,0.14,0.07,2.0,21.0,0.105,0.09,0.1,0.35,1.4,2.1,3.0,3.1,22.0,3.0,0.1,0.8,4.9,3.8,0.14,2.4,2.13753
17.6,9.4,11.8,8.0,8.0,14.8,0.0,0.51,14.0,30.0,0.105,0.01,2.0,11.0,0.175,0.03,0.1,0.27,0.7,1.2,4.8,3.0,20.0,13.0,3.0,1.1,2.2,4.6,0.33,1.8,1.72234
21.2,5.8,9.4,24.8,24.8,26.8,0.0,0.5,14.0,14.0,0.035,0.02,2.0,31.0,0.175,0.09,0.1,0.38,2.4,0.8,4.3,4.6,8.0,28.0,0.6,1.4,0.6,2.1,0.57,4.2,1.35649
23.6,3.4,9.4,12.8,6.8,5.2,0.0,0.5,14.0,19.0,0.07,0.04,2.0,33.0,0.105,0.02,0.1,0.36,0.8,2.5,3.9,4.8,17.0,1.0,4.8,1.1,5.0,1.5,0.33,2.4,0.000794942
22.4,11.8,9.4,20.0,14.0,22.0,0.0,0.51,14.0,23.0,0.14,0.05,2.0,14.0,0.175,0.06,0.1,0.42,1.5,2.4,3.8,4.9,20.0,0.0,2.1,5.0,0.5,3.1,1.13,1.1,0.0007951509999999
21.2,3.4,9.4,8.0,22.4,44.8,0.0,0.51,14.0,29.0,0.14,0.05,2.0,20.0,0.105,0.08,0.1,0.5,2.2,0.9,4.1,4.2,13.0,3.0,0.8,1.2,3.2,2.1,0.28,3.4,5.01371
48.8,13.0,4.6,4.4,6.8,41.2,0.0,0.5,14.0,29.0,0.105,0.07,2.0,10.0,0.175,0.04,0.1,0.34,0.4,0.4,4.3,2.7,3.0,20.0,1.7,1.7,1.6,0.9,0.34,1.4,1.56438
24.8,11.8,8.2,15.2,17.6,34.0,0.0,0.51,14.0,22.0,0.035,0.01,2.0,29.0,0.175,0.01,0.1,0.42,1.2,1.3,4.3,2.6,14.0,10.0,2.0,4.2,1.1,4.1,0.6,2.5,1.0286
35.6,1.0,5.8,24.8,8.0,11.2,0.0,0.5,14.0,14.0,0.105,0.05,2.0,25.0,0.105,0.09,0.1,0.18,0.9,1.2,1.4,1.7,7.0,7.0,1.1,1.6,0.8,0.1,0.84,1.3,2.11764
24.8,11.8,8.2,23.6,21.2,12.4,0.0,0.5,14.0,19.0,0.175,0.07,2.0,20.0,0.14,0.07,0.1,0.49,2.3,1.1,4.9,3.1,17.0,24.0,1.7,5.0,1.5,4.5,0.94,2.7,0.000672199
16.4,9.4,8.2,21.2,3.2,17.2,0.0,0.5,14.0,29.0,0.14,0.07,2.0,33.0,0.105,0.1,0.1,0.25,0.2,3.1,1.4,1.7,21.0,17.0,4.5,2.0,1.3,4.2,0.15,1.3,1.27102
17.6,4.6,11.8,23.6,11.6,31.6,0.0,0.5,14.0,21.0,0.175,0.04,2.0,33.0,0.14,0.07,0.1,0.17,0.8,0.7,3.7,3.3,0.0,29.0,1.3,3.5,1.3,4.6,0.2,2.0,2.23239
24.8,2.2,8.2,14.0,26.0,26.8,0.0,0.51,14.0,26.0,0.175,0.07,2.0,15.0,0.105,0.04,0.1,0.21,1.3,0.9,4.9,4.6,1.0,24.0,1.4,2.6,1.1,3.4,0.83,4.5,2.94068
38.0,9.4,5.8,4.4,16.4,4.0,0.0,0.5,14.0,34.0,0.14,0.1,2.0,14.0,0.175,0.02,0.1,0.36,1.3,1.4,3.0,4.2,4.0,12.0,3.4,3.9,3.2,2.1,0.57,2.2,0.0006367
18.8,5.8,11.8,24.8,4.4,4.0,0.0,0.5,14.0,35.0,0.175,0.1,2.0,29.0,0.14,0.01,0.1,0.5,0.5,1.1,2.7,2.1,7.0,3.0,2.7,3.7,3.2,0.1,0.38,1.4,0.000507812
35.6,7.0,5.8,22.4,6.8,19.6,0.0,0.5,14.0,12.0,0.105,0.06,2.0,27.0,0.07,0.03,0.1,0.08,0.9,0.8,3.4,4.9,5.0,6.0,1.3,2.7,2.3,2.3,0.27,2.9,0.000423244
39.2,10.6,5.8,24.8,3.2,28.0,0.0,0.51,14.0,34.0,0.105,0.04,2.0,28.0,0.105,0.1,0.1,0.2,0.2,1.6,2.1,2.3,29.0,10.0,2.8,3.5,1.5,2.9,0.13,1.0,0.000282861
18.8,7.0,11.8,2.0,5.6,11.2,0.0,0.5,14.0,20.0,0.14,0.06,2.0,17.0,0.14,0.01,0.1,0.26,0.7,2.7,3.3,4.6,24.0,30.0,4.1,0.7,2.7,0.7,0.27,1.8,8.56453
27.2,7.0,8.2,15.2,5.6,17.2,0.0,0.5,14.0,19.0,0.14,0.08,2.0,10.0,0.105,0.06,0.1,0.37,0.3,1.2,2.5,3.1,19.0,30.0,1.7,3.5,1.5,2.4,0.17,1.1,0.000591558
36.8,2.2,5.8,4.4,14.0,13.6,0.0,0.5,14.0,15.0,0.105,0.07,2.0,12.0,0.14,0.08,0.1,0.4,1.6,1.2,2.5,2.3,2.0,25.0,1.9,2.6,3.8,3.5,0.36,2.2,1.85276
26.0,9.4,8.2,5.6,20.0,18.4,0.0,0.5,14.0,21.0,0.07,0.05,2.0,34.0,0.105,0.02,0.1,0.26,1.2,1.6,3.6,4.3,10.0,12.0,0.6,0.5,1.4,1.4,0.84,2.5,1.86759
16.4,9.4,13.0,15.2,21.2,47.2,0.0,0.5,14.0,24.0,0.14,0.06,2.0,18.0,0.07,0.06,0.1,0.17,2.0,3.0,4.9,4.0,18.0,18.0,1.9,1.0,2.1,1.7,1.5,2.4,2.57813
26.0,5.8,8.2,14.0,14.0,7.6,0.0,0.5,14.0,34.0,0.14,0.03,2.0,29.0,0.07,0.01,0.1,0.06,1.3,4.3,4.3,3.8,15.0,9.0,0.1,3.4,3.0,3.5,0.51,3.6,0.000669683
26.0,5.8,8.2,14.0,14.0,7.6,0.0,0.5,14.0,34.0,0.14,0.03,2.0,29.0,0.07,0.01,0.1,0.06,1.3,4.3,4.3,3.8,15.0,9.0,0.1,3.4,3.0,3.5,0.51,3.6,0.000669683
26.0,5.8,8.2,14.0,14.0,7.6,0.0,0.5,14.0,34.0,0.14,0.03,2.0,29.0,0.07,0.01,0.1,0.06,1.3,4.3,4.3,3.8,15.0,9.0,0.1,3.4,3.0,3.5,0.51,3.6,0.000669683
27.2,2.2,8.2,14.0,6.8,30.4,0.0,0.5,14.0,11.0,0.14,0.03,2.0,26.0,0.105,0.02,0.1,0.16,0.8,0.2,4.2,4.7,10.0,27.0,5.0,2.3,1.2,4.4,0.15,1.9,2.96571
16.4,8.2,13.0,24.8,24.8,29.2,0.0,0.51,14.0,28.0,0.175,0.02,2.0,10.0,0.105,0.06,0.1,0.3,1.4,1.3,4.9,3.4,7.0,15.0,4.1,3.7,0.9,3.4,0.56,3.1,1.59386
45.2,7.0,4.6,15.2,18.8,40.0,0.0,0.5,14.0,31.0,0.07,0.05,2.0,7.0,0.14,0.05,0.1,0.19,1.4,2.5,3.5,3.9,3.0,26.0,2.5,3.4,2.6,3.1,1.2,2.3,0.000746608
16.4,3.4,13.0,21.2,10.4,49.6,0.0,0.51,14.0,32.0,0.105,0.08,2.0,33.0,0.14,0.09,0.1,0.39,0.5,2.9,2.9,2.5,13.0,23.0,2.5,2.5,4.4,0.6,0.4,2.3,5.22102
22.4,10.6,9.4,26.0,26.0,22.0,0.0,0.5,14.0,14.0,0.14,0.03,2.0,24.0,0.07,0.03,0.1,0.34,3.1,0.7,4.9,4.6,16.0,28.0,4.3,3.1,0.7,4.6,0.37,3.7,0.000939855
20.0,10.6,10.6,18.8,15.2,23.2,0.0,0.5,14.0,28.0,0.07,0.03,2.0,12.0,0.14,0.02,0.1,0.37,1.3,1.6,4.9,4.3,2.0,5.0,2.1,2.1,2.5,3.9,0.13,3.5,0.00093661
45.2,7.0,4.6,22.4,9.2,14.8,0.0,0.51,14.0,18.0,0.105,0.07,2.0,9.0,0.07,0.05,0.1,0.14,1.0,1.5,2.4,4.4,10.0,0.0,1.8,0.6,4.5,1.3,0.13,1.2,0.000359505
47.6,9.4,4.6,23.6,14.0,50.8,0.0,0.5,14.0,17.0,0.07,0.03,2.0,15.0,0.07,0.01,0.1,0.45,0.9,1.2,4.0,3.7,11.0,4.0,3.6,0.7,4.2,4.4,0.19,3.3,0.000550057
16.4,11.8,13.0,10.4,14.0,8.8,0.0,0.5,14.0,25.0,0.07,0.02,2.0,22.0,0.105,0.05,0.1,0.33,0.6,3.2,3.4,4.0,0.0,1.0,2.7,1.3,3.3,4.2,0.27,3.0,1.1319
16.4,11.8,13.0,10.4,14.0,8.8,0.0,0.5,14.0,25.0,0.07,0.02,2.0,22.0,0.105,0.05,0.1,0.33,0.6,3.2,3.4,4.0,0.0,1.0,2.7,1.3,3.3,4.2,0.27,3.0,1.1319
16.4,11.8,13.0,10.4,14.0,8.8,0.0,0.5,14.0,25.0,0.07,0.02,2.0,22.0,0.105,0.05,0.1,0.33,0.6,3.2,3.4,4.0,0.0,1.0,2.7,1.3,3.3,4.2,0.27,3.0,1.1319
35.6,7.0,8.2,9.2,16.4,16.0,0.0,0.51,14.0,28.0,0.105,0.05,2.0,28.0,0.175,0.05,0.1,0.27,0.8,0.9,5.0,4.9,20.0,19.0,1.6,4.7,0.4,1.4,0.28,3.9,1.48487
47.6,4.6,4.6,26.0,10.4,28.0,0.0,0.5,14.0,33.0,0.14,0.08,2.0,21.0,0.14,0.03,0.1,0.43,0.5,3.4,4.7,4.8,12.0,5.0,2.3,3.2,1.5,0.5,0.4,3.4,0.0005567079999999
46.4,9.4,4.6,20.0,17.6,37.6,0.0,0.5,14.0,33.0,0.14,0.03,2.0,16.0,0.105,0.02,0.1,0.23,2.0,2.3,4.3,4.9,16.0,26.0,0.7,1.4,1.5,2.2,0.96,2.9,0.000584357
16.4,13.0,13.0,18.8,14.0,14.8,0.0,0.51,14.0,35.0,0.175,0.04,2.0,11.0,0.035,0.01,0.1,0.11,1.5,4.4,3.8,4.4,29.0,22.0,3.2,3.0,2.3,3.0,1.07,3.4,0.000915329
30.8,11.8,7.0,9.2,20.0,25.6,0.0,0.51,14.0,34.0,0.07,0.02,2.0,22.0,0.07,0.06,0.1,0.1,2.6,4.2,4.6,5.0,20.0,20.0,3.8,0.3,0.1,4.5,0.56,3.4,1.08559
36.8,13.0,5.8,12.8,21.2,17.2,0.0,0.5,14.0,32.0,0.105,0.1,2.0,31.0,0.07,0.06,0.1,0.23,2.1,2.3,4.4,3.8,16.0,23.0,4.9,0.1,4.7,2.2,0.95,3.7,0.000661817
36.8,8.2,5.8,5.6,23.6,24.4,0.0,0.51,14.0,29.0,0.175,0.06,2.0,31.0,0.105,0.06,0.1,0.2,2.9,1.7,4.8,4.3,24.0,26.0,4.4,1.9,0.4,3.0,0.54,4.0,1.47374
23.6,10.6,9.4,21.2,6.8,47.2,0.0,0.51,14.0,20.0,0.105,0.09,2.0,31.0,0.105,0.04,0.1,0.4,0.7,2.4,4.5,2.0,24.0,24.0,4.1,4.1,4.5,1.3,0.36,1.4,0.000914507
35.6,1.0,5.8,15.2,9.2,10.0,0.0,0.51,14.0,31.0,0.105,0.04,2.0,21.0,0.14,0.07,0.1,0.38,0.9,2.8,2.7,3.6,25.0,23.0,2.2,3.2,0.2,4.0,0.49,2.2,1.83304
36.8,11.8,5.8,20.0,18.8,17.2,0.0,0.51,14.0,27.0,0.105,0.05,2.0,20.0,0.105,0.01,0.1,0.14,0.8,2.8,4.1,3.1,10.0,12.0,1.8,4.3,2.5,2.4,0.77,2.9,0.000553193
30.8,9.4,7.0,26.0,14.0,24.4,0.0,0.5,14.0,24.0,0.035,0.02,2.0,26.0,0.105,0.06,0.1,0.14,1.4,0.5,4.1,3.8,5.0,3.0,2.9,3.2,0.3,5.0,0.49,1.5,0.0005808479999999
22.4,11.8,9.4,24.8,18.8,4.0,0.0,0.51,14.0,23.0,0.07,0.03,2.0,25.0,0.105,0.07,0.1,0.41,1.0,2.8,4.8,4.2,25.0,4.0,2.9,1.6,1.7,4.3,0.94,1.4,0.000559233
22.4,11.8,9.4,24.8,18.8,4.0,0.0,0.51,14.0,23.0,0.07,0.03,2.0,25.0,0.105,0.07,0.1,0.41,1.0,2.8,4.8,4.2,25.0,4.0,2.9,1.6,1.7,4.3,0.94,1.4,0.000559233
22.4,11.8,9.4,24.8,18.8,4.0,0.0,0.51,14.0,23.0,0.07,0.03,2.0,25.0,0.105,0.07,0.1,0.41,1.0,2.8,4.8,4.2,25.0,4.0,2.9,1.6,1.7,4.3,0.94,1.4,0.000559233
21.2,13.0,10.6,26.0,3.2,22.0,0.0,0.51,14.0,13.0,0.175,0.09,2.0,34.0,0.14,0.07,0.1,0.26,0.3,0.7,1.5,2.7,8.0,2.0,3.0,3.4,4.7,4.9,0.16,1.0,0.000472508
21.2,13.0,10.6,26.0,3.2,22.0,0.0,0.51,14.0,13.0,0.175,0.09,2.0,34.0,0.14,0.07,0.1,0.26,0.3,0.7,1.5,2.7,8.0,2.0,3.0,3.4,4.7,4.9,0.16,1.0,0.000472508
21.2,13.0,10.6,26.0,3.2,22.0,0.0,0.51,14.0,13.0,0.175,0.09,2.0,34.0,0.14,0.07,0.1,0.26,0.3,0.7,1.5,2.7,8.0,2.0,3.0,3.4,4.7,4.9,0.16,1.0,0.000472508
38.0,5.8,5.8,6.8,16.4,18.4,0.0,0.5,14.0,26.0,0.175,0.03,2.0,18.0,0.14,0.04,0.1,0.19,1.1,2.8,3.6,2.4,7.0,18.0,0.7,0.4,1.8,3.0,0.99,1.7,0.000978274
32.0,3.4,7.0,3.2,16.4,17.2,0.0,0.51,14.0,34.0,0.105,0.05,2.0,14.0,0.105,0.05,0.1,0.5,2.2,3.2,3.1,4.4,3.0,29.0,4.9,4.2,4.8,3.6,0.18,2.1,3.20491
47.6,8.2,4.6,15.2,10.4,20.8,0.0,0.5,14.0,22.0,0.105,0.09,2.0,9.0,0.07,0.05,0.1,0.2,1.3,2.1,2.6,4.6,30.0,20.0,3.7,2.9,1.7,5.0,0.17,2.1,0.000404701
20.0,9.4,10.6,11.6,26.0,19.6,0.0,0.5,14.0,15.0,0.07,0.05,2.0,24.0,0.035,0.01,0.1,0.08,2.2,1.2,5.0,5.0,11.0,19.0,4.9,4.9,2.7,0.7,0.21,3.3,1.47545
26.0,7.0,8.2,18.8,11.6,12.4,0.0,0.5,14.0,12.0,0.14,0.08,2.0,17.0,0.07,0.01,0.1,0.36,1.2,1.2,2.2,3.0,28.0,12.0,1.7,1.2,4.1,2.4,0.45,1.5,0.00060601
30.8,7.0,7.0,18.8,12.8,5.2,0.0,0.5,14.0,15.0,0.105,0.03,2.0,18.0,0.175,0.03,0.1,0.33,1.5,1.8,3.7,4.5,13.0,24.0,3.2,3.3,3.9,3.6,0.5,2.8,0.000438815
46.4,3.4,4.6,6.8,6.8,24.4,0.0,0.51,14.0,18.0,0.105,0.01,2.0,8.0,0.105,0.04,0.1,0.21,0.4,0.8,4.8,2.0,30.0,16.0,3.0,2.5,4.2,3.7,0.15,1.5,0.00093174
28.4,1.0,7.0,12.8,10.4,49.6,0.0,0.51,14.0,11.0,0.14,0.01,2.0,31.0,0.105,0.02,0.1,0.4,1.0,0.9,2.4,3.1,20.0,22.0,3.4,1.4,0.4,2.4,0.5,2.3,10.1442
38.0,5.8,5.8,20.0,3.2,53.2,0.0,0.5,14.0,24.0,0.14,0.07,2.0,9.0,0.07,0.07,0.1,0.11,0.2,1.4,1.5,4.8,12.0,21.0,3.6,2.3,2.8,3.8,0.11,1.1,0.000695466
30.8,11.8,7.0,12.8,21.2,53.2,0.0,0.51,14.0,15.0,0.105,0.02,2.0,17.0,0.14,0.07,0.1,0.2,1.8,1.9,4.2,2.5,0.0,28.0,0.7,0.2,4.9,2.6,0.8,2.4,1.23329
38.0,10.6,5.8,21.2,12.8,14.8,0.0,0.5,14.0,23.0,0.035,0.02,2.0,34.0,0.105,0.03,0.1,0.37,1.3,2.9,4.2,5.0,3.0,1.0,1.8,4.0,3.5,1.5,0.56,1.0,0.00042516
20.0,8.2,10.6,18.8,12.8,36.4,0.0,0.51,14.0,7.0,0.175,0.04,2.0,26.0,0.105,0.06,0.1,0.48,1.5,0.9,3.3,2.8,28.0,2.0,2.7,0.5,3.1,4.9,0.47,2.7,1.3091
39.2,4.6,5.8,18.8,26.0,13.6,0.0,0.51,14.0,27.0,0.105,0.03,2.0,10.0,0.07,0.06,0.1,0.13,2.9,3.0,4.7,4.0,7.0,16.0,4.2,1.9,1.2,1.8,0.34,3.9,0.0007857119999999
48.8,4.6,4.6,14.0,16.4,8.8,0.0,0.5,14.0,27.0,0.175,0.05,2.0,23.0,0.14,0.02,0.1,0.26,1.4,1.8,4.2,4.5,27.0,30.0,1.6,3.4,0.3,2.1,1.23,1.7,0.00047743
30.8,9.4,7.0,21.2,12.8,23.2,0.0,0.51,14.0,34.0,0.07,0.01,2.0,9.0,0.175,0.09,0.1,0.22,1.6,2.0,4.3,2.0,2.0,19.0,4.7,0.1,1.2,2.7,0.23,1.9,0.00056076
20.0,8.2,10.6,4.4,20.0,38.8,0.0,0.51,14.0,20.0,0.14,0.04,2.0,18.0,0.07,0.01,0.1,0.29,1.1,2.6,4.2,3.8,22.0,18.0,0.7,2.7,1.2,2.0,0.8,2.1,7.28209
20.0,8.2,10.6,4.4,20.0,38.8,0.0,0.51,14.0,20.0,0.14,0.04,2.0,18.0,0.07,0.01,0.1,0.29,1.1,2.6,4.2,3.8,22.0,18.0,0.7,2.7,1.2,2.0,0.8,2.1,7.28209
20.0,8.2,10.6,4.4,20.0,38.8,0.0,0.51,14.0,20.0,0.14,0.04,2.0,18.0,0.07,0.01,0.1,0.29,1.1,2.6,4.2,3.8,22.0,18.0,0.7,2.7,1.2,2.0,0.8,2.1,7.28209
29.6,7.0,8.2,6.8,3.2,12.4,0.0,0.51,14.0,29.0,0.175,0.1,2.0,19.0,0.035,0.01,0.1,0.41,0.4,0.4,2.0,3.4,16.0,9.0,1.4,3.4,4.4,5.0,0.13,1.0,0.000784968
29.6,7.0,8.2,6.8,3.2,12.4,0.0,0.51,14.0,29.0,0.175,0.1,2.0,19.0,0.035,0.01,0.1,0.41,0.4,0.4,2.0,3.4,16.0,9.0,1.4,3.4,4.4,5.0,0.13,1.0,0.000784968
29.6,7.0,8.2,6.8,3.2,12.4,0.0,0.51,14.0,29.0,0.175,0.1,2.0,19.0,0.035,0.01,0.1,0.41,0.4,0.4,2.0,3.4,16.0,9.0,1.4,3.4,4.4,5.0,0.13,1.0,0.000784968
24.8,7.0,9.4,8.0,3.2,13.6,0.0,0.5,14.0,21.0,0.14,0.02,2.0,17.0,0.14,0.01,0.1,0.15,0.3,2.1,1.5,3.5,1.0,12.0,1.8,1.0,0.8,1.2,0.29,1.3,0.000930328
38.0,2.2,5.8,23.6,10.4,20.8,0.0,0.51,14.0,25.0,0.105,0.01,2.0,13.0,0.175,0.07,0.1,0.23,0.9,3.3,2.1,2.2,21.0,8.0,3.9,4.5,3.1,0.9,0.54,1.2,1.23881
36.8,4.6,5.8,20.0,11.6,23.2,0.0,0.51,14.0,18.0,0.07,0.04,2.0,24.0,0.14,0.06,0.1,0.17,0.7,2.3,3.8,3.2,18.0,2.0,1.3,0.1,4.1,3.9,0.27,1.8,0.000654631
35.6,13.0,7.0,4.4,4.4,18.4,0.0,0.51,14.0,35.0,0.175,0.06,2.0,16.0,0.14,0.04,0.1,0.39,0.3,4.7,2.0,1.5,25.0,11.0,4.0,1.6,0.6,5.0,0.28,1.3,1.25694
34.4,5.8,7.0,14.0,5.6,23.2,0.0,0.5,14.0,32.0,0.07,0.03,2.0,26.0,0.175,0.09,0.1,0.36,0.6,4.4,2.5,2.9,14.0,22.0,3.8,2.0,2.1,2.5,0.22,1.3,0.000617875
50.0,4.6,4.6,5.6,6.8,46.0,0.0,0.5,14.0,30.0,0.105,0.07,2.0,10.0,0.105,0.05,0.1,0.45,0.7,3.2,2.5,4.6,4.0,2.0,3.8,1.6,3.0,3.5,0.35,2.3,1.47894
17.6,9.4,13.0,21.2,6.8,31.6,0.0,0.5,14.0,32.0,0.07,0.07,2.0,22.0,0.14,0.06,0.1,0.28,0.8,0.8,2.8,4.5,13.0,8.0,2.6,3.6,1.0,2.8,0.62,2.7,1.11065
24.8,13.0,9.4,21.2,4.4,42.4,0.0,0.5,14.0,27.0,0.035,0.02,2.0,10.0,0.105,0.1,0.1,0.38,0.5,0.5,2.4,1.5,22.0,13.0,4.4,3.5,1.4,3.3,0.34,1.0,0.000667743
27.2,10.6,8.2,15.2,11.6,26.8,0.0,0.51,14.0,34.0,0.14,0.04,2.0,18.0,0.14,0.04,0.1,0.24,0.8,2.1,3.3,2.1,16.0,19.0,2.7,2.4,1.0,2.7,0.64,1.1,0.000728543
23.6,10.6,9.4,16.4,23.6,36.4,0.0,0.5,14.0,33.0,0.035,0.03,2.0,15.0,0.175,0.08,0.1,0.34,2.2,1.1,4.1,4.2,25.0,7.0,4.2,3.3,3.1,2.8,0.69,3.0,1.38571
21.2,7.0,11.8,4.4,3.2,36.4,0.0,0.51,14.0,35.0,0.07,0.03,2.0,8.0,0.175,0.08,0.1,0.24,0.3,0.2,1.5,2.4,14.0,19.0,0.8,4.5,4.4,2.1,0.16,1.3,5.94617
17.6,11.8,13.0,22.4,3.2,13.6,0.0,0.5,14.0,25.0,0.14,0.08,2.0,31.0,0.035,0.02,0.1,0.04,0.2,2.1,1.8,4.0,29.0,1.0,4.4,4.9,0.5,1.8,0.17,1.3,0.000582822
33.2,7.0,7.0,20.0,18.8,10.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,16.0,0.105,0.08,0.1,0.5,1.5,2.7,4.3,3.3,0.0,4.0,3.5,4.3,2.3,2.1,1.36,1.6,0.000578053
33.2,7.0,7.0,20.0,18.8,10.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,16.0,0.105,0.08,0.1,0.5,1.5,2.7,4.3,3.3,0.0,4.0,3.5,4.3,2.3,2.1,1.36,1.6,0.000578053
33.2,7.0,7.0,20.0,18.8,10.0,0.0,0.51,14.0,33.0,0.07,0.06,2.0,16.0,0.105,0.08,0.1,0.5,1.5,2.7,4.3,3.3,0.0,4.0,3.5,4.3,2.3,2.1,1.36,1.6,0.000578053
26.0,10.6,8.2,24.8,21.2,43.6,0.0,0.5,14.0,32.0,0.07,0.03,2.0,17.0,0.07,0.02,0.1,0.28,1.0,0.7,4.6,4.3,2.0,8.0,1.9,3.3,2.8,2.3,0.51,3.7,0.000908227
21.2,10.6,10.6,22.4,4.4,44.8,0.0,0.5,14.0,15.0,0.105,0.02,2.0,27.0,0.14,0.08,0.1,0.29,0.5,0.6,3.2,3.5,19.0,6.0,1.6,4.5,2.5,4.8,0.23,1.0,0.000926569
23.6,11.8,9.4,26.0,11.6,13.6,0.0,0.5,14.0,16.0,0.14,0.1,2.0,33.0,0.14,0.01,0.1,0.16,1.0,1.3,4.3,3.3,1.0,0.0,0.7,3.9,4.4,1.1,0.24,2.3,0.000510525
27.2,3.4,8.2,8.0,21.2,32.8,0.0,0.5,14.0,23.0,0.105,0.03,2.0,25.0,0.105,0.06,0.1,0.15,2.2,0.6,4.6,4.5,24.0,18.0,3.5,1.3,3.3,4.0,0.21,2.6,2.79235
23.6,8.2,10.6,15.2,4.4,34.0,0.0,0.51,14.0,29.0,0.175,0.03,2.0,17.0,0.14,0.03,0.1,0.34,0.5,2.9,1.4,4.9,12.0,18.0,4.1,4.8,1.7,3.0,0.13,1.0,1.02103
