w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lrx1_uH
21.2,10.6,2.2,10.4,20.0,49.6,0.0,0.51,14.0,18.0,0.105,0.09,2.0,14.0,0.175,0.1,0.1,0.33,1.9,2.4,5.0,4.5,19.0,21.0,4.1,4.0,3.7,3.8,0.49,1.3,13.1547721239489
20.0,7.0,2.2,12.8,20.0,35.2,0.0,0.5,14.0,21.0,0.175,0.04,2.0,10.0,0.175,0.01,0.1,0.28,1.4,2.7,3.9,3.9,14.0,6.0,2.8,5.0,3.9,3.2,1.07,3.0,12.8668415970824
45.2,2.2,1.0,4.4,3.2,8.8,0.0,0.51,14.0,34.0,0.07,0.06,2.0,26.0,0.175,0.08,0.1,0.28,0.4,0.9,1.6,2.1,20.0,12.0,3.6,1.3,2.1,0.7,0.18,1.5,12.374324372317
20.0,7.0,2.2,26.0,4.4,47.2,0.0,0.51,14.0,23.0,0.175,0.07,2.0,15.0,0.175,0.01,0.1,0.48,0.5,0.5,2.1,3.2,9.0,2.0,0.6,0.8,4.8,5.0,0.27,1.1,18.7390420419706
20.0,7.0,2.2,26.0,4.4,47.2,0.0,0.51,14.0,23.0,0.175,0.07,2.0,15.0,0.175,0.01,0.1,0.48,0.5,0.5,2.1,3.2,9.0,2.0,0.6,0.8,4.8,5.0,0.27,1.1,18.7390420419706
20.0,7.0,2.2,26.0,4.4,47.2,0.0,0.51,14.0,23.0,0.175,0.07,2.0,15.0,0.175,0.01,0.1,0.48,0.5,0.5,2.1,3.2,9.0,2.0,0.6,0.8,4.8,5.0,0.27,1.1,18.7390420419706
21.2,8.2,2.2,18.8,9.2,11.2,0.0,0.5,14.0,22.0,0.14,0.04,2.0,13.0,0.14,0.07,0.1,0.19,1.0,2.9,4.1,5.0,8.0,26.0,4.5,3.1,2.3,0.9,0.31,1.6,19.4335312087364
45.2,4.6,1.0,17.6,10.4,13.6,0.0,0.51,14.0,18.0,0.07,0.02,2.0,16.0,0.14,0.09,0.1,0.18,1.3,1.9,2.9,1.8,16.0,20.0,0.4,4.7,3.2,1.5,0.65,1.7,26.5177356282433
20.0,2.2,2.2,10.4,3.2,10.0,0.0,0.5,14.0,19.0,0.105,0.07,2.0,11.0,0.105,0.04,0.1,0.39,0.3,0.6,1.4,4.7,20.0,19.0,3.5,2.9,1.3,3.9,0.23,1.0,8.49770975990369
6.8,7.0,7.0,16.4,4.4,8.8,0.0,0.51,14.0,35.0,0.14,0.02,2.0,26.0,0.07,0.01,0.1,0.38,0.4,3.0,2.3,1.7,20.0,14.0,4.9,3.6,4.8,5.0,0.12,1.3,6.45046364764493
48.8,11.8,1.0,6.8,9.2,48.4,0.0,0.51,14.0,29.0,0.175,0.05,2.0,28.0,0.105,0.02,0.1,0.19,0.8,2.5,3.1,3.2,13.0,14.0,0.9,4.2,4.4,1.4,0.57,1.1,23.2366757419429
5.6,8.2,8.2,11.6,9.2,26.8,0.0,0.5,14.0,21.0,0.035,0.01,2.0,10.0,0.07,0.07,0.1,0.27,0.6,1.6,3.7,2.9,19.0,15.0,0.3,3.3,4.8,2.4,0.1,1.7,4.56238415491649
10.4,7.0,4.6,18.8,22.4,31.6,0.0,0.5,14.0,25.0,0.175,0.03,2.0,35.0,0.175,0.1,0.1,0.26,2.1,2.4,5.0,4.2,25.0,12.0,3.8,1.7,3.6,0.1,1.75,2.6,8.83476108659014
6.8,9.4,7.0,16.4,8.0,26.8,0.0,0.5,14.0,28.0,0.105,0.05,2.0,20.0,0.14,0.09,0.1,0.24,1.0,1.4,3.4,1.8,10.0,3.0,2.5,4.7,0.7,1.1,0.38,1.3,7.00494749934638
10.4,10.6,4.6,4.4,14.0,44.8,0.0,0.51,14.0,33.0,0.175,0.02,2.0,12.0,0.14,0.03,0.1,0.33,1.1,4.4,2.6,3.0,8.0,30.0,4.6,4.0,0.1,2.7,0.85,2.0,4.17288806570665
8.0,3.4,5.8,8.0,8.0,42.4,0.0,0.51,14.0,4.0,0.175,0.08,2.0,7.0,0.14,0.02,0.1,0.48,0.6,0.4,4.0,2.3,13.0,4.0,0.9,1.5,2.0,1.2,0.25,1.5,3.75892713833767
10.4,10.6,4.6,18.8,22.4,34.0,0.0,0.51,14.0,19.0,0.14,0.01,2.0,14.0,0.175,0.06,0.1,0.44,2.2,1.8,4.5,3.7,29.0,17.0,1.5,3.7,0.5,1.1,1.65,3.0,10.1821558647283
46.4,9.4,1.0,11.6,6.8,41.2,0.0,0.5,14.0,33.0,0.14,0.1,2.0,10.0,0.175,0.06,0.1,0.39,0.7,4.5,1.8,2.9,25.0,23.0,1.3,1.8,3.7,0.4,0.12,1.6,29.8171886110423
22.4,4.6,2.2,11.6,4.4,17.2,0.0,0.5,14.0,35.0,0.14,0.02,2.0,5.0,0.14,0.04,0.1,0.27,0.4,4.1,3.1,2.8,10.0,29.0,2.3,3.1,1.6,2.0,0.28,1.0,13.4631239668477
48.8,7.0,1.0,3.2,3.2,44.8,0.0,0.5,14.0,35.0,0.105,0.09,2.0,28.0,0.175,0.07,0.1,0.42,0.4,2.8,1.3,4.2,30.0,27.0,2.4,4.5,1.0,0.9,0.17,1.1,13.4461573336614
5.6,2.2,8.2,4.4,6.8,37.6,0.0,0.51,14.0,31.0,0.105,0.04,2.0,27.0,0.105,0.06,0.1,0.25,0.9,3.2,4.2,3.4,25.0,3.0,0.5,1.6,2.2,1.5,0.13,1.9,1.77430858397429
6.8,11.8,7.0,3.2,8.0,44.8,0.0,0.51,14.0,20.0,0.035,0.02,2.0,14.0,0.175,0.03,0.1,0.2,0.6,2.5,4.1,4.3,3.0,2.0,1.3,4.6,4.7,4.5,0.15,3.6,2.20366748668993
6.8,11.8,7.0,3.2,8.0,44.8,0.0,0.51,14.0,20.0,0.035,0.02,2.0,14.0,0.175,0.03,0.1,0.2,0.6,2.5,4.1,4.3,3.0,2.0,1.3,4.6,4.7,4.5,0.15,3.6,2.20366748668993
6.8,11.8,7.0,3.2,8.0,44.8,0.0,0.51,14.0,20.0,0.035,0.02,2.0,14.0,0.175,0.03,0.1,0.2,0.6,2.5,4.1,4.3,3.0,2.0,1.3,4.6,4.7,4.5,0.15,3.6,2.20366748668993
48.8,5.8,1.0,11.6,8.0,24.4,0.0,0.51,14.0,35.0,0.105,0.07,2.0,23.0,0.035,0.02,0.1,0.4,0.4,0.4,3.5,3.8,9.0,3.0,2.3,0.8,2.1,0.5,0.17,3.0,27.5991153277101
6.8,9.4,7.0,5.6,11.6,12.4,0.0,0.51,14.0,19.0,0.105,0.04,2.0,20.0,0.105,0.06,0.1,0.18,0.8,1.7,3.4,4.7,2.0,19.0,2.0,4.7,0.5,1.1,0.61,3.0,3.65166601458715
8.0,4.6,5.8,16.4,26.0,31.6,0.0,0.5,14.0,23.0,0.07,0.05,2.0,32.0,0.105,0.01,0.1,0.11,2.2,2.1,4.3,3.7,13.0,5.0,2.9,3.9,1.7,1.6,0.13,3.6,5.73254752089318
10.4,11.8,4.6,11.6,8.0,4.0,0.0,0.5,14.0,27.0,0.14,0.05,2.0,34.0,0.105,0.1,0.1,0.22,0.8,1.5,2.4,4.2,24.0,14.0,3.8,1.7,4.4,1.1,0.63,1.5,9.49852962292102
14.0,8.2,3.4,24.8,18.8,11.2,0.0,0.51,14.0,22.0,0.07,0.02,2.0,7.0,0.105,0.01,0.1,0.1,0.9,1.6,3.8,4.0,5.0,13.0,4.6,3.6,2.8,0.5,0.78,2.3,14.1072963317029
10.4,9.4,4.6,8.0,14.0,25.6,0.0,0.51,14.0,33.0,0.07,0.01,2.0,10.0,0.07,0.01,0.1,0.13,1.2,3.1,3.5,4.1,16.0,29.0,4.8,4.5,2.5,2.6,0.43,1.0,6.58178450808542
14.0,5.8,3.4,12.8,12.8,29.2,0.0,0.5,14.0,35.0,0.14,0.01,2.0,21.0,0.14,0.07,0.1,0.31,1.4,1.8,2.2,5.0,3.0,5.0,0.6,0.1,4.7,2.0,0.29,1.9,9.34239627187822
8.0,3.4,5.8,18.8,17.6,47.2,0.0,0.5,14.0,15.0,0.175,0.05,2.0,25.0,0.175,0.04,0.1,0.28,2.3,0.6,3.5,4.1,16.0,8.0,4.3,4.6,4.2,2.2,0.24,2.9,5.18224198144706
21.2,8.2,2.2,12.8,17.6,43.6,0.0,0.51,14.0,34.0,0.07,0.05,2.0,6.0,0.07,0.06,0.1,0.46,1.4,4.0,3.0,2.5,6.0,5.0,4.8,3.9,1.8,1.8,0.33,2.3,14.2543247139865
45.2,1.0,1.0,8.0,4.4,48.4,0.0,0.51,14.0,29.0,0.14,0.01,2.0,33.0,0.035,0.03,0.1,0.18,0.3,1.2,1.9,4.5,5.0,27.0,3.2,0.1,1.1,4.8,0.17,1.5,9.8516224028893
14.0,4.6,3.4,5.6,16.4,52.0,0.0,0.51,14.0,27.0,0.07,0.04,2.0,30.0,0.105,0.03,0.1,0.31,0.9,2.0,4.2,2.4,27.0,5.0,4.9,2.9,0.5,3.7,0.52,2.0,5.40069039783091
48.8,7.0,1.0,3.2,6.8,34.0,0.0,0.51,14.0,7.0,0.105,0.01,2.0,5.0,0.07,0.04,0.1,0.21,0.6,0.6,2.4,1.4,19.0,7.0,4.2,1.4,3.5,1.8,0.5,1.2,13.5446324568546
14.0,10.6,3.4,24.8,20.0,23.2,0.0,0.51,14.0,31.0,0.105,0.1,2.0,19.0,0.07,0.04,0.1,0.25,1.0,3.9,4.2,5.0,3.0,19.0,4.4,2.8,0.8,2.1,0.64,3.6,15.3163867251283
14.0,11.8,3.4,23.6,15.2,34.0,0.0,0.5,14.0,5.0,0.14,0.05,2.0,25.0,0.105,0.01,0.1,0.18,2.0,0.4,3.3,5.0,30.0,12.0,0.2,3.4,1.9,1.5,0.27,2.4,15.4469255578093
11.6,8.2,4.6,2.0,4.4,16.0,0.0,0.5,14.0,35.0,0.07,0.03,2.0,26.0,0.035,0.01,0.1,0.41,0.4,3.1,2.9,4.9,19.0,9.0,0.2,3.1,3.5,1.9,0.31,1.1,2.82263518222208
8.0,4.6,5.8,22.4,10.4,52.0,0.0,0.5,14.0,20.0,0.105,0.06,2.0,8.0,0.105,0.01,0.1,0.38,1.1,1.8,3.7,3.3,6.0,8.0,3.0,2.1,1.2,2.8,0.35,2.3,6.25114252235362
22.4,3.4,2.2,8.0,3.2,53.2,0.0,0.5,14.0,23.0,0.175,0.1,2.0,31.0,0.14,0.09,0.1,0.2,0.4,0.3,1.8,1.9,17.0,9.0,3.0,4.4,3.1,3.9,0.29,1.0,9.08080314686956
21.2,5.8,2.2,21.2,6.8,8.8,0.0,0.51,14.0,25.0,0.14,0.03,2.0,22.0,0.07,0.05,0.1,0.26,0.3,0.6,1.9,4.0,29.0,26.0,2.2,3.5,1.5,1.5,0.17,1.0,18.5411811934779
20.0,1.0,2.2,9.2,6.8,49.6,0.0,0.51,14.0,28.0,0.105,0.02,2.0,31.0,0.105,0.02,0.1,0.42,0.4,2.3,3.5,3.3,23.0,26.0,1.7,2.7,4.4,1.8,0.3,1.5,5.16221733545718
4.4,8.2,11.8,3.2,8.0,50.8,0.0,0.51,14.0,35.0,0.14,0.09,2.0,22.0,0.07,0.06,0.1,0.31,1.0,0.8,1.9,4.8,20.0,26.0,0.2,0.7,0.8,5.0,0.23,1.0,1.55708857812984
10.4,9.4,4.6,18.8,8.0,16.0,0.0,0.51,14.0,30.0,0.175,0.07,2.0,9.0,0.07,0.01,0.1,0.17,0.7,0.6,3.5,5.0,8.0,29.0,2.9,0.2,3.1,4.0,0.34,2.0,11.1266998855939
14.0,10.6,3.4,21.2,3.2,6.4,0.0,0.51,14.0,34.0,0.14,0.05,2.0,32.0,0.175,0.08,0.1,0.24,0.3,3.3,1.2,1.6,10.0,21.0,2.4,4.7,1.2,1.5,0.21,1.1,17.2539728947482
44.0,7.0,7.0,9.2,14.0,53.2,0.0,0.5,14.0,22.0,0.175,0.05,2.0,6.0,0.105,0.01,0.1,0.44,1.0,1.8,3.3,2.4,28.0,18.0,2.3,4.4,3.1,0.6,0.75,1.3,25.8840907633878
14.0,3.4,3.4,22.4,11.6,19.6,0.0,0.51,14.0,21.0,0.035,0.01,2.0,20.0,0.07,0.02,0.1,0.47,0.7,0.7,3.2,3.9,18.0,29.0,2.7,2.4,3.0,1.2,0.15,2.5,9.05867578889269
22.4,11.8,2.2,22.4,20.0,20.8,0.0,0.51,14.0,27.0,0.14,0.08,2.0,8.0,0.07,0.01,0.1,0.22,1.1,3.3,4.1,3.8,12.0,26.0,3.8,1.6,3.9,0.2,0.92,2.6,21.6498891398933
22.4,11.8,2.2,22.4,20.0,20.8,0.0,0.51,14.0,27.0,0.14,0.08,2.0,8.0,0.07,0.01,0.1,0.22,1.1,3.3,4.1,3.8,12.0,26.0,3.8,1.6,3.9,0.2,0.92,2.6,21.6498891398933
22.4,11.8,2.2,22.4,20.0,20.8,0.0,0.51,14.0,27.0,0.14,0.08,2.0,8.0,0.07,0.01,0.1,0.22,1.1,3.3,4.1,3.8,12.0,26.0,3.8,1.6,3.9,0.2,0.92,2.6,21.6498891398933
38.0,10.6,1.0,3.2,6.8,24.4,0.0,0.51,14.0,22.0,0.105,0.07,2.0,30.0,0.175,0.07,0.1,0.37,0.6,1.1,3.2,3.9,28.0,8.0,0.1,4.9,1.8,1.5,0.27,2.3,11.4459765696394
8.0,3.4,5.8,20.0,9.2,44.8,0.0,0.5,14.0,30.0,0.105,0.1,2.0,29.0,0.105,0.06,0.1,0.17,0.9,2.5,3.5,3.8,26.0,16.0,3.8,4.0,2.2,3.2,0.73,2.9,5.30389293381724
11.6,11.8,4.6,5.6,4.4,17.2,0.0,0.5,14.0,29.0,0.14,0.1,2.0,7.0,0.14,0.03,0.1,0.44,0.5,1.4,2.8,2.0,28.0,10.0,3.7,1.8,1.9,3.8,0.46,1.4,6.26092076951387
4.4,7.0,11.8,11.6,3.2,42.4,0.0,0.51,14.0,30.0,0.175,0.04,2.0,8.0,0.035,0.03,0.1,0.22,0.3,1.5,1.5,4.1,26.0,4.0,2.3,3.9,0.4,2.5,0.1,1.0,3.54306858814905
14.0,8.2,3.4,16.4,17.6,35.2,0.0,0.51,14.0,32.0,0.14,0.01,2.0,22.0,0.07,0.05,0.1,0.35,0.9,0.8,2.9,2.7,22.0,30.0,4.0,0.4,1.9,3.4,0.68,2.5,11.9236247468947
6.8,8.2,7.0,21.2,10.4,40.0,0.0,0.5,14.0,17.0,0.175,0.08,2.0,10.0,0.105,0.04,0.1,0.15,1.1,1.0,3.6,4.5,29.0,28.0,3.4,1.3,4.0,1.4,0.28,3.4,7.19405105314378
52.4,7.0,1.0,8.0,10.4,31.6,0.0,0.51,14.0,24.0,0.14,0.03,2.0,7.0,0.175,0.1,0.1,0.46,1.4,2.7,4.1,3.0,0.0,12.0,0.5,2.5,4.7,3.9,0.25,2.1,24.8007373148244
52.4,7.0,1.0,8.0,10.4,31.6,0.0,0.51,14.0,24.0,0.14,0.03,2.0,7.0,0.175,0.1,0.1,0.46,1.4,2.7,4.1,3.0,0.0,12.0,0.5,2.5,4.7,3.9,0.25,2.1,24.8007373148244
52.4,7.0,1.0,8.0,10.4,31.6,0.0,0.51,14.0,24.0,0.14,0.03,2.0,7.0,0.175,0.1,0.1,0.46,1.4,2.7,4.1,3.0,0.0,12.0,0.5,2.5,4.7,3.9,0.25,2.1,24.8007373148244
22.4,13.0,2.2,6.8,8.0,47.2,0.0,0.51,14.0,16.0,0.105,0.02,2.0,26.0,0.14,0.05,0.1,0.28,0.6,1.4,4.3,2.2,15.0,6.0,0.1,3.4,1.2,1.2,0.14,1.3,11.9544052592883
18.8,3.4,9.4,17.6,9.2,12.4,0.0,0.51,14.0,15.0,0.105,0.06,2.0,33.0,0.105,0.09,0.1,0.39,1.1,1.4,4.2,4.6,5.0,3.0,3.7,3.3,0.7,1.5,0.6,1.1,12.1075034992603
4.4,1.0,11.8,4.4,9.2,4.0,0.0,0.5,14.0,23.0,0.14,0.06,2.0,15.0,0.14,0.1,0.1,0.21,1.1,1.4,3.0,3.7,22.0,24.0,3.9,4.7,0.9,2.2,1.02,2.4,1.29610608071601
47.6,1.0,1.0,5.6,11.6,44.8,0.0,0.5,14.0,35.0,0.175,0.08,2.0,23.0,0.14,0.06,0.1,0.17,0.9,1.4,4.8,3.4,10.0,24.0,1.5,2.7,0.2,3.2,0.75,1.8,9.58015087456214
50.0,10.6,1.0,10.4,3.2,52.0,0.0,0.5,14.0,29.0,0.07,0.06,2.0,25.0,0.035,0.01,0.1,0.17,0.3,1.9,1.3,3.8,16.0,20.0,2.6,1.8,2.8,1.8,0.13,1.0,32.5247976783115
5.6,1.0,9.4,3.2,14.0,40.0,0.0,0.5,14.0,32.0,0.105,0.08,2.0,18.0,0.175,0.02,0.1,0.48,1.7,1.6,3.1,5.0,8.0,22.0,3.1,5.0,2.4,4.0,1.51,1.5,1.3446850742753
8.0,2.2,5.8,20.0,17.6,37.6,0.0,0.51,14.0,29.0,0.175,0.08,2.0,33.0,0.105,0.05,0.1,0.35,0.9,0.6,4.0,4.6,4.0,6.0,4.3,1.7,0.1,4.2,0.19,1.7,4.54085557738752
16.4,7.0,3.4,17.6,12.8,50.8,0.0,0.5,14.0,32.0,0.175,0.04,2.0,33.0,0.105,0.02,0.1,0.23,1.1,4.0,3.6,2.0,23.0,28.0,3.4,0.1,3.0,3.5,0.97,1.5,12.9181886103215
52.4,2.2,1.0,14.0,4.4,52.0,0.0,0.51,14.0,31.0,0.175,0.08,2.0,4.0,0.035,0.01,0.1,0.15,0.4,0.4,2.9,2.6,6.0,15.0,1.9,3.8,3.5,2.7,0.34,1.0,19.4408128871464
52.4,2.2,1.0,14.0,4.4,52.0,0.0,0.51,14.0,31.0,0.175,0.08,2.0,4.0,0.035,0.01,0.1,0.15,0.4,0.4,2.9,2.6,6.0,15.0,1.9,3.8,3.5,2.7,0.34,1.0,19.4408128871464
52.4,2.2,1.0,14.0,4.4,52.0,0.0,0.51,14.0,31.0,0.175,0.08,2.0,4.0,0.035,0.01,0.1,0.15,0.4,0.4,2.9,2.6,6.0,15.0,1.9,3.8,3.5,2.7,0.34,1.0,19.4408128871464
15.2,2.2,3.4,6.8,12.8,14.8,0.0,0.51,14.0,21.0,0.175,0.1,2.0,13.0,0.105,0.04,0.1,0.49,1.2,2.2,2.8,3.8,22.0,27.0,0.1,0.8,1.1,3.6,0.19,2.7,5.57079171347832
9.2,9.4,5.8,26.0,22.4,13.6,0.0,0.51,14.0,25.0,0.175,0.02,2.0,11.0,0.175,0.06,0.1,0.3,2.0,3.1,3.7,3.8,10.0,26.0,0.2,2.8,2.3,0.9,1.77,3.4,10.6972235083349
5.6,13.0,9.4,10.4,6.8,18.4,0.0,0.51,14.0,10.0,0.14,0.06,2.0,17.0,0.175,0.01,0.1,0.5,0.3,1.2,4.6,4.3,14.0,3.0,4.6,1.7,4.0,2.5,0.2,1.4,5.09709326845199
16.4,7.0,3.4,10.4,6.8,17.2,0.0,0.51,14.0,32.0,0.175,0.04,2.0,18.0,0.105,0.02,0.1,0.42,0.4,3.9,3.2,2.8,29.0,28.0,1.3,2.9,1.7,4.6,0.16,1.6,11.136968149143
11.6,2.2,4.6,11.6,9.2,29.2,0.0,0.5,14.0,13.0,0.105,0.1,2.0,33.0,0.14,0.04,0.1,0.33,1.2,0.7,2.8,4.9,15.0,8.0,2.4,3.3,2.3,3.6,0.16,1.0,5.13451643923222
15.2,3.4,3.4,11.6,9.2,38.8,0.0,0.51,14.0,35.0,0.175,0.1,2.0,22.0,0.175,0.04,0.1,0.24,0.9,1.8,4.2,3.2,30.0,16.0,4.4,0.6,0.4,2.2,0.86,2.3,7.63654930648126
11.6,3.4,4.6,21.2,16.4,7.6,0.0,0.5,14.0,17.0,0.14,0.07,2.0,18.0,0.105,0.1,0.1,0.26,1.7,1.3,3.1,3.4,18.0,16.0,3.0,3.0,3.5,1.9,1.13,2.4,8.02357550711678
51.2,5.8,1.0,12.8,10.4,52.0,0.0,0.5,14.0,17.0,0.105,0.01,2.0,33.0,0.105,0.05,0.1,0.15,1.2,1.6,2.8,3.9,5.0,2.0,0.1,3.5,0.7,0.8,0.13,1.8,27.0110464028242
11.6,10.6,4.6,23.6,23.6,17.2,0.0,0.51,14.0,7.0,0.105,0.03,2.0,21.0,0.105,0.1,0.1,0.2,2.1,0.8,5.0,3.9,5.0,4.0,1.1,3.3,2.0,0.8,0.37,3.4,12.6856442002402
51.2,1.0,1.0,4.4,21.2,35.2,0.0,0.5,14.0,28.0,0.035,0.02,2.0,25.0,0.175,0.05,0.1,0.36,2.0,3.4,3.3,4.6,18.0,6.0,2.2,3.1,3.6,1.7,0.66,3.2,9.3518228029113
11.6,9.4,4.6,17.6,11.6,29.2,0.0,0.5,14.0,30.0,0.105,0.09,2.0,28.0,0.07,0.06,0.1,0.14,0.8,3.1,4.5,4.7,14.0,14.0,1.6,2.5,2.3,2.6,0.69,3.9,11.0426535764114
11.6,13.0,4.6,14.0,17.6,38.8,0.0,0.51,14.0,34.0,0.175,0.03,2.0,23.0,0.14,0.03,0.1,0.28,1.8,3.7,4.8,3.8,29.0,21.0,1.7,1.2,1.2,2.7,0.43,2.7,10.4916871776335
11.6,11.8,4.6,26.0,15.2,22.0,0.0,0.5,14.0,33.0,0.07,0.05,2.0,35.0,0.07,0.07,0.1,0.28,1.6,3.0,4.6,1.9,17.0,7.0,0.4,1.9,4.2,3.0,1.45,1.4,14.541323649296
11.6,5.8,4.6,21.2,17.6,19.6,0.0,0.51,14.0,21.0,0.105,0.02,2.0,8.0,0.175,0.04,0.1,0.25,1.8,1.9,4.2,3.1,6.0,5.0,2.9,3.8,0.8,4.9,0.57,2.8,10.0039592838573
52.4,5.8,1.0,9.2,11.6,42.4,0.0,0.51,14.0,24.0,0.175,0.04,2.0,27.0,0.105,0.04,0.1,0.47,0.6,1.4,4.6,4.6,7.0,20.0,1.1,3.8,1.2,4.2,0.12,1.5,24.515901224311
9.2,10.6,5.8,14.0,8.0,13.6,0.0,0.5,14.0,35.0,0.035,0.02,2.0,8.0,0.14,0.04,0.1,0.2,0.8,1.6,1.7,3.2,7.0,21.0,0.5,2.2,3.7,2.9,0.37,1.6,8.75594453210384
8.0,13.0,7.0,20.0,15.2,5.2,0.0,0.51,14.0,30.0,0.14,0.05,2.0,12.0,0.105,0.02,0.1,0.33,0.9,3.6,3.9,4.9,17.0,26.0,0.6,0.2,0.8,0.5,0.5,1.6,10.4635522959373
8.0,13.0,7.0,16.4,3.2,16.0,0.0,0.51,14.0,33.0,0.14,0.01,2.0,17.0,0.105,0.03,0.1,0.24,0.4,4.5,1.8,3.5,14.0,2.0,0.1,4.1,2.7,0.1,0.29,1.0,9.28877764429124
8.0,13.0,7.0,16.4,3.2,16.0,0.0,0.51,14.0,33.0,0.14,0.01,2.0,17.0,0.105,0.03,0.1,0.24,0.4,4.5,1.8,3.5,14.0,2.0,0.1,4.1,2.7,0.1,0.29,1.0,9.28877764429124
8.0,13.0,7.0,16.4,3.2,16.0,0.0,0.51,14.0,33.0,0.14,0.01,2.0,17.0,0.105,0.03,0.1,0.24,0.4,4.5,1.8,3.5,14.0,2.0,0.1,4.1,2.7,0.1,0.29,1.0,9.28877764429124
11.6,4.6,4.6,12.8,5.6,50.8,0.0,0.51,14.0,26.0,0.175,0.09,2.0,16.0,0.035,0.03,0.1,0.2,0.6,2.2,2.5,2.4,6.0,4.0,4.8,3.6,2.9,3.5,0.47,2.2,6.9634476695755
11.6,4.6,4.6,12.8,5.6,50.8,0.0,0.51,14.0,26.0,0.175,0.09,2.0,16.0,0.035,0.03,0.1,0.2,0.6,2.2,2.5,2.4,6.0,4.0,4.8,3.6,2.9,3.5,0.47,2.2,6.9634476695755
11.6,4.6,4.6,12.8,5.6,50.8,0.0,0.51,14.0,26.0,0.175,0.09,2.0,16.0,0.035,0.03,0.1,0.2,0.6,2.2,2.5,2.4,6.0,4.0,4.8,3.6,2.9,3.5,0.47,2.2,6.9634476695755
9.2,10.6,5.8,23.6,18.8,40.0,0.0,0.51,14.0,31.0,0.035,0.03,2.0,9.0,0.175,0.04,0.1,0.42,2.5,2.7,4.0,3.6,29.0,7.0,0.1,3.1,3.1,3.3,0.43,1.7,10.3728437243169
11.6,13.0,4.6,9.2,15.2,5.2,0.0,0.5,14.0,11.0,0.07,0.01,2.0,18.0,0.105,0.06,0.1,0.19,0.7,1.0,3.0,4.6,3.0,0.0,1.9,0.6,1.2,3.9,0.13,2.0,8.90974689965953
9.2,9.4,5.8,14.0,6.8,44.8,0.0,0.5,14.0,22.0,0.14,0.06,2.0,17.0,0.07,0.06,0.1,0.28,0.7,1.6,4.1,4.0,0.0,8.0,3.5,2.0,1.4,0.2,0.12,2.2,7.95577807840834
15.2,2.2,3.4,17.6,9.2,43.6,0.0,0.5,14.0,21.0,0.07,0.05,2.0,19.0,0.175,0.05,0.1,0.28,1.0,0.2,4.7,4.3,8.0,4.0,0.2,4.0,0.5,0.4,0.1,3.3,6.78406187658979
8.0,3.4,7.0,5.6,22.4,8.8,0.0,0.51,14.0,28.0,0.175,0.04,2.0,12.0,0.035,0.01,0.1,0.34,1.8,3.5,4.3,4.7,30.0,9.0,0.1,1.3,3.9,4.2,0.62,2.7,3.40573252769384
9.2,7.0,5.8,18.8,11.6,30.4,0.0,0.51,14.0,21.0,0.07,0.04,2.0,6.0,0.07,0.01,0.1,0.5,1.1,2.7,2.9,3.1,21.0,4.0,4.2,4.7,1.4,3.0,1.02,1.4,8.53708759705588
8.0,7.0,7.0,17.6,15.2,36.4,0.0,0.51,14.0,21.0,0.14,0.1,2.0,33.0,0.105,0.01,0.1,0.14,1.4,1.7,4.2,2.8,11.0,10.0,1.9,1.7,1.2,2.2,1.28,2.3,7.08027266181173
11.6,3.4,4.6,12.8,12.8,12.4,0.0,0.51,14.0,20.0,0.105,0.01,2.0,18.0,0.14,0.07,0.1,0.49,1.0,2.5,2.4,2.4,17.0,6.0,2.7,2.8,0.3,1.3,0.41,1.5,6.75234430741978
6.8,5.8,8.2,12.8,8.0,40.0,0.0,0.5,14.0,23.0,0.175,0.07,2.0,11.0,0.07,0.07,0.1,0.22,0.8,2.2,4.9,4.2,17.0,15.0,1.0,3.4,1.9,3.3,0.16,2.6,4.91327031839325
11.6,5.8,4.6,12.8,23.6,12.4,0.0,0.51,14.0,20.0,0.14,0.03,2.0,9.0,0.105,0.04,0.1,0.26,2.3,1.5,4.4,4.6,1.0,28.0,3.3,2.4,3.8,2.9,1.08,3.0,8.34276896930643
11.6,7.0,4.6,9.2,11.6,48.4,0.0,0.5,14.0,9.0,0.14,0.08,2.0,33.0,0.14,0.09,0.1,0.27,1.0,0.9,4.2,3.8,6.0,20.0,2.1,5.0,3.8,3.1,0.71,2.8,6.97243604213772
9.2,5.8,5.8,17.6,15.2,43.6,0.0,0.5,14.0,18.0,0.105,0.01,2.0,33.0,0.14,0.01,0.1,0.5,1.4,0.7,4.4,4.3,30.0,22.0,0.5,4.8,3.9,4.6,0.37,1.3,7.47429416607301
8.0,13.0,7.0,6.8,20.0,11.2,0.0,0.51,14.0,11.0,0.14,0.05,2.0,31.0,0.07,0.06,0.1,0.12,1.9,0.7,5.0,3.7,28.0,26.0,2.1,4.5,2.3,3.2,0.69,2.5,5.11542804159988
