w1,l1_leg,l1_top,l1_center,l2,h1,l2_tap,ratio,Tx_turns,Tx_tap,Tx_height,Tx_preg,Rx_turns,Rx_tap,Rx_height,Rx_preg,g1,g2,Tx_space_x,Tx_space_y,Rx_space_x,Rx_space_y,core_N_w1,core_P_w1,Tx_layer_space_x,Tx_layer_space_y,Rx_layer_space_x,Rx_layer_space_y,Tx_width,Rx_width,Lrx2_uH
17.6,7.0,7.0,2.0,3.2,25.6,0.0,0.51,14.0,35.0,0.14,0.07,2.0,12.0,0.07,0.07,0.1,0.37,0.4,0.5,1.5,5.0,25.0,24.0,0.8,1.3,2.8,0.7,0.17,1.1,3.88823722273345
23.6,10.6,4.6,5.6,5.6,49.6,0.0,0.5,14.0,32.0,0.07,0.02,2.0,30.0,0.14,0.05,0.1,0.41,0.5,4.4,2.5,1.5,6.0,3.0,1.3,4.4,1.3,1.0,0.16,1.2,10.7992591238729
12.8,8.2,8.2,15.2,12.8,25.6,0.0,0.51,14.0,24.0,0.07,0.03,2.0,35.0,0.175,0.09,0.1,0.21,1.6,2.5,2.6,5.0,16.0,3.0,1.5,2.9,0.4,2.2,0.94,1.8,11.2647696562209
30.8,11.8,3.4,23.6,11.6,32.8,0.0,0.51,14.0,33.0,0.14,0.05,2.0,19.0,0.14,0.06,0.1,0.44,0.7,1.5,4.4,5.0,3.0,24.0,1.0,1.1,3.1,4.5,0.13,1.9,34.8122248909892
12.8,11.8,8.2,17.6,10.4,13.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,31.0,0.035,0.03,0.1,0.09,1.2,4.0,3.5,4.5,16.0,16.0,1.3,1.3,0.5,4.3,0.31,3.2,14.4869142704077
12.8,11.8,8.2,17.6,10.4,13.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,31.0,0.035,0.03,0.1,0.09,1.2,4.0,3.5,4.5,16.0,16.0,1.3,1.3,0.5,4.3,0.31,3.2,14.4869142704077
12.8,11.8,8.2,17.6,10.4,13.6,0.0,0.5,14.0,32.0,0.175,0.03,2.0,31.0,0.035,0.03,0.1,0.09,1.2,4.0,3.5,4.5,16.0,16.0,1.3,1.3,0.5,4.3,0.31,3.2,14.4869142704077
29.6,2.2,3.4,17.6,6.8,38.8,0.0,0.5,14.0,11.0,0.07,0.07,2.0,6.0,0.105,0.09,0.1,0.29,0.8,0.6,3.0,2.8,5.0,22.0,4.3,0.7,0.4,3.8,0.22,1.6,12.969725372839
23.6,10.6,4.6,23.6,17.6,6.4,0.0,0.5,14.0,32.0,0.105,0.04,2.0,19.0,0.07,0.04,0.1,0.07,1.9,2.0,4.1,4.3,4.0,18.0,2.5,2.1,3.1,2.9,1.46,1.5,26.4883478790018
23.6,10.6,4.6,23.6,17.6,6.4,0.0,0.5,14.0,32.0,0.105,0.04,2.0,19.0,0.07,0.04,0.1,0.07,1.9,2.0,4.1,4.3,4.0,18.0,2.5,2.1,3.1,2.9,1.46,1.5,26.4883478790018
23.6,10.6,4.6,23.6,17.6,6.4,0.0,0.5,14.0,32.0,0.105,0.04,2.0,19.0,0.07,0.04,0.1,0.07,1.9,2.0,4.1,4.3,4.0,18.0,2.5,2.1,3.1,2.9,1.46,1.5,26.4883478790018
8.0,2.2,11.8,18.8,18.8,48.4,0.0,0.51,14.0,28.0,0.175,0.04,2.0,6.0,0.105,0.05,0.1,0.19,0.9,1.7,4.5,4.2,7.0,20.0,3.9,2.0,1.9,2.5,0.52,1.4,4.68410294606814
30.8,7.0,3.4,18.8,26.0,52.0,0.0,0.5,14.0,26.0,0.175,0.02,2.0,32.0,0.105,0.06,0.1,0.4,2.9,3.2,4.4,4.4,30.0,8.0,0.5,3.6,2.6,0.2,1.78,3.7,22.2043646790045
47.6,8.2,2.2,16.4,21.2,30.4,0.0,0.51,14.0,30.0,0.07,0.02,2.0,9.0,0.175,0.03,0.1,0.43,2.0,1.6,3.7,3.6,17.0,7.0,0.8,3.2,2.5,3.1,0.14,2.7,34.1746044838868
12.8,11.8,8.2,6.8,14.0,40.0,0.0,0.51,14.0,16.0,0.14,0.05,2.0,16.0,0.14,0.06,0.1,0.15,0.9,1.2,3.9,4.1,19.0,24.0,4.3,4.7,0.1,0.1,0.43,2.2,7.29645146775095
30.8,13.0,3.4,20.0,24.8,43.6,0.0,0.5,14.0,15.0,0.105,0.1,2.0,28.0,0.07,0.01,0.1,0.35,1.6,1.8,4.7,4.5,17.0,27.0,4.1,2.1,2.5,2.8,0.6,3.5,28.9900117566762
9.2,13.0,11.8,11.6,6.8,44.8,0.0,0.51,14.0,28.0,0.14,0.03,2.0,24.0,0.07,0.03,0.1,0.39,0.6,2.7,3.5,2.8,20.0,30.0,4.7,3.3,1.7,3.8,0.18,1.1,8.11123901746518
47.6,10.6,2.2,23.6,21.2,36.4,0.0,0.5,14.0,29.0,0.105,0.01,2.0,13.0,0.175,0.02,0.1,0.38,2.5,2.5,4.1,3.9,0.0,12.0,2.6,3.7,3.8,3.8,0.99,3.1,41.6892887631717
20.0,4.6,5.8,2.0,3.2,37.6,0.0,0.5,14.0,29.0,0.14,0.08,2.0,16.0,0.035,0.03,0.1,0.11,0.2,3.7,1.8,2.9,20.0,29.0,3.1,1.6,4.9,3.8,0.14,1.2,3.97281848801787
20.0,4.6,5.8,2.0,3.2,37.6,0.0,0.5,14.0,29.0,0.14,0.08,2.0,16.0,0.035,0.03,0.1,0.11,0.2,3.7,1.8,2.9,20.0,29.0,3.1,1.6,4.9,3.8,0.14,1.2,3.97281848801787
20.0,4.6,5.8,2.0,3.2,37.6,0.0,0.5,14.0,29.0,0.14,0.08,2.0,16.0,0.035,0.03,0.1,0.11,0.2,3.7,1.8,2.9,20.0,29.0,3.1,1.6,4.9,3.8,0.14,1.2,3.97281848801787
30.8,3.4,3.4,11.6,12.8,38.8,0.0,0.5,14.0,35.0,0.105,0.1,2.0,16.0,0.175,0.04,0.1,0.38,1.2,4.1,4.2,4.3,4.0,20.0,2.2,3.5,0.5,4.9,0.21,2.1,14.9022232849992
18.8,5.8,5.8,18.8,17.6,20.8,0.0,0.5,14.0,24.0,0.105,0.06,2.0,7.0,0.14,0.1,0.1,0.19,1.8,2.1,4.6,3.5,6.0,6.0,1.3,2.6,2.3,4.2,1.0,3.1,15.1020071964732
10.4,10.6,10.6,21.2,10.4,4.0,0.0,0.51,14.0,27.0,0.07,0.06,2.0,17.0,0.07,0.06,0.1,0.2,1.3,2.9,3.8,3.2,14.0,17.0,2.9,2.1,2.2,4.7,0.18,2.2,12.943062763958
11.6,3.4,9.4,2.0,6.8,44.8,0.0,0.5,14.0,15.0,0.14,0.03,2.0,30.0,0.14,0.07,0.1,0.48,0.8,0.4,3.5,4.2,27.0,22.0,0.2,2.4,1.5,1.8,0.22,1.5,2.30572839337009
8.0,3.4,13.0,8.0,22.4,10.0,0.0,0.5,14.0,17.0,0.175,0.04,2.0,9.0,0.14,0.04,0.1,0.49,2.1,0.9,4.4,4.7,25.0,29.0,0.4,3.5,2.5,4.2,0.68,3.6,4.22655591010409
8.0,9.4,13.0,24.8,12.8,32.8,0.0,0.51,14.0,30.0,0.175,0.09,2.0,7.0,0.175,0.04,0.1,0.2,1.1,1.2,4.2,4.6,17.0,26.0,3.8,4.9,0.7,0.6,0.55,1.4,9.91042250948129
18.8,9.4,5.8,11.6,8.0,24.4,0.0,0.51,14.0,18.0,0.07,0.07,2.0,5.0,0.175,0.06,0.1,0.36,0.8,1.6,1.7,3.2,21.0,12.0,3.9,4.5,4.8,2.9,0.46,1.2,14.8102024338523
17.6,5.8,5.8,18.8,17.6,53.2,0.0,0.5,14.0,33.0,0.14,0.05,2.0,30.0,0.14,0.06,0.1,0.17,1.5,1.1,4.3,3.1,22.0,13.0,4.1,2.7,0.4,3.7,0.59,2.1,13.5567952787655
24.8,8.2,4.6,11.6,9.2,41.2,0.0,0.51,14.0,30.0,0.105,0.02,2.0,4.0,0.175,0.09,0.1,0.22,0.7,1.4,4.2,1.9,24.0,18.0,5.0,4.0,1.1,1.2,0.5,1.7,17.3941344761689
50.0,8.2,2.2,12.8,8.0,30.4,0.0,0.51,14.0,22.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.34,0.9,1.1,3.2,3.1,1.0,24.0,1.2,2.3,1.6,2.0,0.29,2.8,36.0795899175172
50.0,8.2,2.2,12.8,8.0,30.4,0.0,0.51,14.0,22.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.34,0.9,1.1,3.2,3.1,1.0,24.0,1.2,2.3,1.6,2.0,0.29,2.8,36.0795899175172
50.0,8.2,2.2,12.8,8.0,30.4,0.0,0.51,14.0,22.0,0.14,0.06,2.0,20.0,0.14,0.01,0.1,0.34,0.9,1.1,3.2,3.1,1.0,24.0,1.2,2.3,1.6,2.0,0.29,2.8,36.0795899175172
23.6,9.4,4.6,8.0,24.8,37.6,0.0,0.5,14.0,23.0,0.14,0.06,2.0,10.0,0.035,0.02,0.1,0.29,2.7,0.9,4.7,4.5,1.0,19.0,2.5,0.2,0.3,0.4,0.42,4.1,13.1894669357746
9.2,11.8,11.8,8.0,21.2,38.8,0.0,0.51,14.0,27.0,0.105,0.06,2.0,31.0,0.105,0.02,0.1,0.49,1.9,2.0,4.7,4.9,14.0,13.0,2.5,0.5,0.4,1.0,0.37,3.4,6.040481319864
14.0,11.8,8.2,14.0,5.6,6.4,0.0,0.5,14.0,34.0,0.175,0.04,2.0,33.0,0.07,0.07,0.1,0.27,0.5,1.6,3.5,3.9,21.0,20.0,2.1,1.7,1.1,2.7,0.16,1.2,14.4227513666412
17.6,2.2,5.8,21.2,9.2,44.8,0.0,0.51,14.0,28.0,0.14,0.04,2.0,14.0,0.105,0.05,0.1,0.39,0.9,3.0,3.9,4.9,26.0,2.0,5.0,4.5,2.2,4.1,0.5,3.2,8.55729576414059
11.6,9.4,13.0,20.0,6.8,32.8,0.0,0.51,14.0,21.0,0.035,0.02,2.0,23.0,0.105,0.07,0.1,0.49,0.9,0.5,2.2,1.7,17.0,9.0,1.8,3.1,2.8,1.6,0.14,1.0,12.4171807776871
15.2,11.8,7.0,9.2,8.0,14.8,0.0,0.51,14.0,33.0,0.07,0.02,2.0,35.0,0.07,0.06,0.1,0.15,0.7,0.8,2.7,1.9,26.0,25.0,0.3,2.0,3.6,4.6,0.54,1.6,11.3501620229608
14.0,4.6,8.2,5.6,23.6,22.0,0.0,0.51,14.0,18.0,0.175,0.1,2.0,13.0,0.07,0.07,0.1,0.16,2.8,1.7,4.6,3.1,29.0,30.0,2.6,0.7,3.9,1.8,1.41,2.9,5.79859231130004
8.0,3.4,13.0,14.0,20.0,8.8,0.0,0.51,14.0,16.0,0.175,0.03,2.0,11.0,0.105,0.03,0.1,0.26,2.4,0.8,4.2,3.9,14.0,24.0,3.9,1.1,3.1,1.4,0.7,2.8,5.40423730090584
12.8,3.4,8.2,17.6,23.6,20.8,0.0,0.51,14.0,23.0,0.14,0.04,2.0,10.0,0.105,0.06,0.1,0.3,1.5,2.8,4.9,4.7,25.0,18.0,0.3,0.6,1.0,1.0,0.26,2.3,8.34774762201742
10.4,9.4,10.6,9.2,20.0,32.8,0.0,0.51,14.0,34.0,0.175,0.03,2.0,32.0,0.14,0.08,0.1,0.29,1.0,3.6,3.5,4.4,16.0,10.0,2.5,3.5,4.4,1.1,0.42,3.3,7.18334252621084
23.6,2.2,4.6,6.8,14.0,23.2,0.0,0.5,14.0,32.0,0.07,0.03,2.0,16.0,0.14,0.06,0.1,0.34,1.6,2.3,4.1,2.2,4.0,0.0,0.7,3.5,2.9,1.4,0.85,1.2,8.17668950415523
30.8,10.6,3.4,16.4,15.2,18.4,0.0,0.5,14.0,12.0,0.105,0.07,2.0,22.0,0.14,0.08,0.1,0.36,1.0,1.2,4.7,4.4,13.0,24.0,1.9,2.2,2.1,0.9,0.96,2.1,28.8273059076948
47.6,2.2,2.2,8.0,4.4,14.8,0.0,0.51,14.0,31.0,0.105,0.04,2.0,25.0,0.105,0.04,0.1,0.19,0.3,3.8,2.1,2.7,4.0,10.0,5.0,3.1,1.2,2.7,0.27,1.2,17.4320935623471
9.2,9.4,11.8,11.6,16.4,29.2,0.0,0.51,14.0,10.0,0.175,0.06,2.0,11.0,0.035,0.01,0.1,0.19,2.2,0.6,4.1,4.2,1.0,13.0,1.2,3.0,0.7,2.3,0.47,2.1,7.50802555509093
29.6,2.2,3.4,22.4,18.8,34.0,0.0,0.51,14.0,25.0,0.105,0.03,2.0,26.0,0.175,0.07,0.1,0.47,1.9,1.2,4.5,4.0,27.0,25.0,0.8,0.8,4.6,3.8,1.16,1.9,14.0576656597939
9.2,10.6,11.8,23.6,12.8,34.0,0.0,0.51,14.0,27.0,0.07,0.05,2.0,7.0,0.105,0.02,0.1,0.29,1.4,1.5,4.2,3.9,26.0,9.0,1.8,4.3,3.1,3.6,1.08,1.7,11.5244458542408
10.4,4.6,10.6,3.2,11.6,28.0,0.0,0.51,14.0,19.0,0.105,0.01,2.0,26.0,0.175,0.02,0.1,0.23,1.1,1.7,2.9,3.2,19.0,20.0,2.1,0.5,0.6,3.5,0.74,2.0,3.04721318645196
32.0,10.6,3.4,8.0,8.0,13.6,0.0,0.51,14.0,29.0,0.105,0.08,2.0,21.0,0.105,0.03,0.1,0.43,0.7,3.2,3.3,4.1,0.0,22.0,1.9,4.6,4.2,4.7,0.43,1.3,20.5014902277561
10.4,5.8,10.6,8.0,23.6,31.6,0.0,0.5,14.0,31.0,0.105,0.02,2.0,14.0,0.14,0.05,0.1,0.49,2.9,1.3,5.0,3.5,23.0,15.0,1.7,1.9,3.7,2.1,0.26,2.2,5.7865338149559
24.8,8.2,4.6,6.8,9.2,26.8,0.0,0.5,14.0,25.0,0.175,0.1,2.0,27.0,0.105,0.1,0.1,0.15,1.1,3.1,2.5,3.8,27.0,9.0,1.4,2.7,1.5,2.4,0.16,1.7,12.949244329053
48.8,4.6,2.2,3.2,5.6,10.0,0.0,0.51,14.0,20.0,0.07,0.05,2.0,9.0,0.035,0.01,0.1,0.04,0.7,2.4,2.0,3.5,16.0,15.0,4.4,0.6,1.2,2.0,0.19,1.1,13.8249085534355
23.6,5.8,4.6,23.6,5.6,24.4,0.0,0.51,14.0,33.0,0.105,0.06,2.0,10.0,0.14,0.03,0.1,0.42,0.6,0.7,2.7,3.1,26.0,28.0,2.1,3.7,3.0,0.2,0.46,2.6,21.0980918998323
11.6,10.6,9.4,10.4,23.6,18.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,12.0,0.07,0.01,0.1,0.44,1.0,1.5,4.7,3.9,26.0,2.0,0.4,4.2,1.2,4.8,0.41,2.6,9.3089065011032
11.6,10.6,9.4,10.4,23.6,18.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,12.0,0.07,0.01,0.1,0.44,1.0,1.5,4.7,3.9,26.0,2.0,0.4,4.2,1.2,4.8,0.41,2.6,9.3089065011032
11.6,10.6,9.4,10.4,23.6,18.4,0.0,0.5,14.0,30.0,0.105,0.03,2.0,12.0,0.07,0.01,0.1,0.44,1.0,1.5,4.7,3.9,26.0,2.0,0.4,4.2,1.2,4.8,0.41,2.6,9.3089065011032
14.0,10.6,8.2,14.0,17.6,34.0,0.0,0.51,14.0,14.0,0.105,0.03,2.0,22.0,0.07,0.07,0.1,0.39,2.0,1.7,4.3,1.5,29.0,10.0,4.5,4.6,1.0,3.8,0.38,1.3,12.5318187224017
23.6,13.0,4.6,23.6,3.2,38.8,0.0,0.51,14.0,28.0,0.14,0.08,2.0,31.0,0.07,0.06,0.1,0.1,0.3,0.8,1.3,4.1,15.0,25.0,3.7,4.3,4.4,3.1,0.13,1.0,29.3293958180222
10.4,11.8,10.6,9.2,22.4,40.0,0.0,0.51,14.0,31.0,0.175,0.02,2.0,33.0,0.07,0.01,0.1,0.15,1.6,1.0,4.7,4.7,6.0,11.0,0.9,3.6,1.4,3.9,0.48,2.6,7.41056905565457
18.8,4.6,5.8,11.6,24.8,35.2,0.0,0.5,14.0,33.0,0.175,0.03,2.0,34.0,0.07,0.02,0.1,0.44,2.0,4.2,4.7,3.6,8.0,6.0,0.8,2.8,2.4,3.2,0.96,3.5,10.8486837198941
32.0,9.4,3.4,10.4,20.0,22.0,0.0,0.5,14.0,28.0,0.175,0.1,2.0,15.0,0.035,0.03,0.1,0.32,1.6,3.8,4.2,4.3,23.0,3.0,4.5,4.1,2.4,0.8,0.25,2.9,21.9214634590359
9.2,10.6,11.8,24.8,12.8,12.4,0.0,0.5,14.0,9.0,0.175,0.05,2.0,19.0,0.14,0.05,0.1,0.36,1.5,0.6,4.8,5.0,25.0,21.0,5.0,3.2,4.0,3.7,0.24,1.7,12.4240344317199
23.6,7.0,4.6,22.4,23.6,44.8,0.0,0.51,14.0,15.0,0.07,0.06,2.0,14.0,0.105,0.04,0.1,0.27,1.0,0.8,5.0,3.5,12.0,20.0,3.6,0.9,2.1,2.1,0.15,2.7,20.5096330081837
12.8,13.0,8.2,10.4,15.2,43.6,0.0,0.5,14.0,23.0,0.175,0.1,2.0,14.0,0.175,0.07,0.1,0.47,1.3,1.4,5.0,3.6,2.0,17.0,2.4,1.1,4.0,0.2,0.86,3.0,10.0816710442044
10.4,9.4,10.6,16.4,11.6,31.6,0.0,0.5,14.0,25.0,0.14,0.03,2.0,23.0,0.105,0.04,0.1,0.49,1.2,1.3,4.3,2.3,20.0,5.0,3.8,2.3,1.6,4.5,0.18,1.5,10.2944469066653
23.6,3.4,4.6,23.6,20.0,26.8,0.0,0.51,14.0,22.0,0.175,0.06,2.0,15.0,0.105,0.1,0.1,0.41,1.7,2.2,4.4,3.3,23.0,11.0,3.0,2.6,2.7,3.2,0.52,1.7,15.2342528741258
9.2,13.0,11.8,20.0,18.8,37.6,0.0,0.5,14.0,19.0,0.175,0.1,2.0,25.0,0.105,0.08,0.1,0.41,1.0,0.4,4.9,4.3,6.0,20.0,2.8,2.2,3.2,0.9,0.33,2.0,11.3753946717246
9.2,13.0,11.8,20.0,18.8,37.6,0.0,0.5,14.0,19.0,0.175,0.1,2.0,25.0,0.105,0.08,0.1,0.41,1.0,0.4,4.9,4.3,6.0,20.0,2.8,2.2,3.2,0.9,0.33,2.0,11.3753946717246
9.2,13.0,11.8,20.0,18.8,37.6,0.0,0.5,14.0,19.0,0.175,0.1,2.0,25.0,0.105,0.08,0.1,0.41,1.0,0.4,4.9,4.3,6.0,20.0,2.8,2.2,3.2,0.9,0.33,2.0,11.3753946717246
51.2,7.0,2.2,26.0,4.4,34.0,0.0,0.5,14.0,32.0,0.035,0.01,2.0,28.0,0.175,0.04,0.1,0.19,0.4,3.0,2.1,3.4,13.0,10.0,0.3,1.9,3.2,3.3,0.39,1.3,46.884289627483
10.4,11.8,10.6,6.8,9.2,31.6,0.0,0.51,14.0,18.0,0.14,0.04,2.0,34.0,0.07,0.05,0.1,0.47,0.7,0.8,3.7,3.8,21.0,25.0,3.0,3.6,3.8,0.6,0.11,1.9,6.26525799551294
22.4,1.0,4.6,16.4,11.6,41.2,0.0,0.51,14.0,35.0,0.07,0.06,2.0,29.0,0.175,0.02,0.1,0.19,0.7,1.8,2.7,3.8,29.0,0.0,3.3,3.9,3.9,0.1,0.14,2.3,6.65949383727624
50.0,7.0,2.2,16.4,26.0,23.2,0.0,0.51,14.0,34.0,0.07,0.02,2.0,35.0,0.07,0.05,0.1,0.1,3.3,3.2,4.6,4.6,27.0,24.0,3.2,0.4,1.6,3.0,0.32,4.4,32.7830214406701
48.8,4.6,2.2,9.2,10.4,36.4,0.0,0.5,14.0,31.0,0.105,0.01,2.0,24.0,0.105,0.06,0.1,0.42,0.8,2.9,4.7,4.1,24.0,12.0,0.1,3.0,3.7,0.1,0.71,3.8,23.5326242210119
10.4,9.4,10.6,9.2,8.0,17.2,0.0,0.5,14.0,34.0,0.07,0.01,2.0,29.0,0.14,0.01,0.1,0.46,0.6,3.2,4.1,3.2,6.0,10.0,1.7,2.8,2.2,0.3,0.24,1.6,7.51599267625685
10.4,2.2,10.6,9.2,22.4,37.6,0.0,0.5,14.0,35.0,0.105,0.06,2.0,30.0,0.175,0.08,0.1,0.36,2.2,2.8,3.8,4.6,24.0,3.0,3.4,4.8,4.2,4.0,1.17,3.5,4.44816784667512
10.4,10.6,10.6,8.0,6.8,49.6,0.0,0.5,14.0,23.0,0.105,0.09,2.0,5.0,0.14,0.09,0.1,0.35,0.8,0.6,2.8,2.1,18.0,1.0,3.8,0.4,0.9,0.2,0.34,1.9,6.53697369368586
33.2,3.4,3.4,20.0,14.0,20.8,0.0,0.5,14.0,27.0,0.14,0.08,2.0,21.0,0.105,0.07,0.1,0.37,1.2,2.3,4.1,3.1,1.0,15.0,2.5,0.4,0.1,0.5,0.43,1.8,19.7445005117641
9.2,11.8,11.8,8.0,11.6,13.6,0.0,0.5,14.0,16.0,0.175,0.06,2.0,30.0,0.105,0.04,0.1,0.41,1.2,1.1,4.5,3.5,1.0,2.0,1.6,3.1,0.1,1.3,0.94,2.9,6.6298220222409
24.8,1.0,4.6,2.0,3.2,12.4,0.0,0.5,14.0,27.0,0.175,0.08,2.0,27.0,0.035,0.02,0.1,0.41,0.4,2.2,1.3,4.5,24.0,12.0,0.2,1.2,2.9,3.3,0.17,1.1,3.82162881378699
20.0,4.6,5.8,18.8,16.4,30.4,0.0,0.5,14.0,28.0,0.175,0.04,2.0,33.0,0.105,0.05,0.1,0.08,1.4,3.0,3.3,3.1,11.0,4.0,3.7,4.0,4.6,4.0,1.22,2.6,14.4580793859457
15.2,2.2,7.0,18.8,23.6,48.4,0.0,0.51,14.0,13.0,0.175,0.05,2.0,21.0,0.07,0.06,0.1,0.46,2.3,1.1,4.3,4.3,18.0,28.0,4.5,1.5,2.9,4.4,0.83,3.2,7.62284807451592
15.2,2.2,7.0,18.8,23.6,48.4,0.0,0.51,14.0,13.0,0.175,0.05,2.0,21.0,0.07,0.06,0.1,0.46,2.3,1.1,4.3,4.3,18.0,28.0,4.5,1.5,2.9,4.4,0.83,3.2,7.62284807451592
15.2,2.2,7.0,18.8,23.6,48.4,0.0,0.51,14.0,13.0,0.175,0.05,2.0,21.0,0.07,0.06,0.1,0.46,2.3,1.1,4.3,4.3,18.0,28.0,4.5,1.5,2.9,4.4,0.83,3.2,7.62284807451592
18.8,2.2,5.8,23.6,21.2,6.4,0.0,0.5,14.0,7.0,0.07,0.01,2.0,33.0,0.14,0.09,0.1,0.48,2.1,0.6,4.5,4.2,0.0,28.0,4.1,1.8,3.3,2.6,0.28,3.6,10.3924812321438
11.6,10.6,9.4,17.6,18.8,41.2,0.0,0.51,14.0,16.0,0.175,0.08,2.0,13.0,0.14,0.05,0.1,0.2,1.0,1.5,4.4,2.3,26.0,14.0,1.7,3.9,3.1,4.7,0.8,1.7,12.2567672462224
50.0,1.0,2.2,10.4,12.8,4.0,0.0,0.51,14.0,26.0,0.175,0.1,2.0,24.0,0.105,0.05,0.1,0.26,1.2,2.0,3.6,4.8,19.0,9.0,3.4,1.9,0.9,2.7,0.47,2.4,14.2346088886473
16.4,13.0,7.0,6.8,4.4,20.8,0.0,0.5,14.0,33.0,0.035,0.01,2.0,5.0,0.105,0.01,0.1,0.19,0.4,2.6,3.0,3.2,27.0,1.0,4.2,2.6,4.6,2.8,0.21,1.0,9.93882018803734
51.2,9.4,2.2,10.4,16.4,12.4,0.0,0.51,14.0,24.0,0.07,0.05,2.0,34.0,0.07,0.01,0.1,0.49,1.6,1.6,4.5,4.2,30.0,20.0,0.5,4.8,4.9,1.2,0.77,3.6,33.7430562084953
9.2,2.2,11.8,4.4,24.8,53.2,0.0,0.51,14.0,33.0,0.105,0.08,2.0,16.0,0.14,0.01,0.1,0.49,2.4,3.2,4.9,4.6,20.0,6.0,0.8,4.7,2.8,3.6,1.09,4.0,2.6469476399514
20.0,13.0,5.8,15.2,10.4,16.0,0.0,0.51,14.0,28.0,0.105,0.1,2.0,21.0,0.175,0.07,0.1,0.26,0.4,1.7,2.4,2.4,27.0,14.0,1.6,3.4,1.4,1.3,0.39,1.4,20.8576500704561
10.4,4.6,10.6,5.6,22.4,13.6,0.0,0.51,14.0,26.0,0.07,0.03,2.0,10.0,0.105,0.02,0.1,0.49,1.3,1.5,4.9,4.4,18.0,15.0,0.6,3.4,3.7,3.0,0.49,2.5,4.7751298192211
10.4,4.6,10.6,5.6,22.4,13.6,0.0,0.51,14.0,26.0,0.07,0.03,2.0,10.0,0.105,0.02,0.1,0.49,1.3,1.5,4.9,4.4,18.0,15.0,0.6,3.4,3.7,3.0,0.49,2.5,4.7751298192211
10.4,4.6,10.6,5.6,22.4,13.6,0.0,0.51,14.0,26.0,0.07,0.03,2.0,10.0,0.105,0.02,0.1,0.49,1.3,1.5,4.9,4.4,18.0,15.0,0.6,3.4,3.7,3.0,0.49,2.5,4.7751298192211
14.0,1.0,8.2,3.2,15.2,37.6,0.0,0.5,14.0,10.0,0.14,0.02,2.0,24.0,0.07,0.04,0.1,0.42,1.3,0.3,4.4,3.8,26.0,15.0,5.0,4.8,4.6,3.4,0.2,1.3,2.8353981940275
8.0,1.0,13.0,14.0,5.6,40.0,0.0,0.51,14.0,13.0,0.07,0.05,2.0,31.0,0.14,0.07,0.1,0.25,0.6,1.3,3.3,2.1,28.0,18.0,3.8,2.4,4.4,1.5,0.1,1.8,2.77106544130576
51.2,2.2,2.2,3.2,17.6,34.0,0.0,0.5,14.0,26.0,0.105,0.07,2.0,22.0,0.175,0.08,0.1,0.32,1.9,0.9,4.6,3.5,23.0,28.0,3.1,1.2,3.7,1.7,0.84,2.1,11.1122950429465
23.6,11.8,4.6,24.8,18.8,12.4,0.0,0.5,14.0,24.0,0.175,0.05,2.0,7.0,0.105,0.1,0.1,0.28,1.3,1.5,4.6,1.4,21.0,23.0,1.1,3.4,1.1,2.0,0.79,1.2,28.9914624511056
33.2,2.2,3.4,20.0,9.2,30.4,0.0,0.5,14.0,13.0,0.14,0.05,2.0,32.0,0.14,0.06,0.1,0.36,0.8,0.4,3.1,2.4,12.0,19.0,3.0,2.7,2.5,4.7,0.35,1.5,15.4078373114156
50.0,11.8,2.2,26.0,17.6,48.4,0.0,0.51,14.0,33.0,0.105,0.08,2.0,27.0,0.105,0.02,0.1,0.37,1.7,0.8,4.9,2.7,18.0,4.0,0.7,0.3,3.6,2.1,0.41,2.2,48.2381486113264
26.0,1.0,4.6,3.2,3.2,25.6,0.0,0.51,14.0,35.0,0.105,0.05,2.0,17.0,0.14,0.1,0.1,0.49,0.4,1.7,1.5,2.4,27.0,5.0,4.3,2.3,3.5,1.0,0.28,1.1,4.68128251861306
11.6,2.2,9.4,15.2,9.2,7.6,0.0,0.5,14.0,29.0,0.14,0.1,2.0,13.0,0.105,0.07,0.1,0.5,0.6,1.7,4.4,3.6,7.0,17.0,0.7,3.0,4.6,2.3,0.31,1.4,6.16439018934201
24.8,4.6,4.6,5.6,9.2,47.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,27.0,0.035,0.03,0.1,0.33,1.1,1.6,4.5,4.9,8.0,24.0,4.5,5.0,4.2,5.0,0.59,1.5,9.50274213659692
24.8,4.6,4.6,5.6,9.2,47.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,27.0,0.035,0.03,0.1,0.33,1.1,1.6,4.5,4.9,8.0,24.0,4.5,5.0,4.2,5.0,0.59,1.5,9.50274213659692
24.8,4.6,4.6,5.6,9.2,47.2,0.0,0.51,14.0,28.0,0.105,0.03,2.0,27.0,0.035,0.03,0.1,0.33,1.1,1.6,4.5,4.9,8.0,24.0,4.5,5.0,4.2,5.0,0.59,1.5,9.50274213659692
